編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPTNMLOKRHIFFDQ07CA,35,116.39,住家用,加強磚造,66年9月1日,二層,一層 二層 騎樓
RPPNMLTKRHIFFDQ17CA,17,91.54,住家用,鋼造,85年5月2日,二層,一層 二層
RPPNMLNJRHIFFEQ76EA,22,134.51,住商用,鋼筋混凝土造,80年5月16日,三層,一層 二層 三層 騎樓 電梯樓梯間
RPSNMLQJRHIFFDQ17DA,32,107.00,住家用,鋼筋混凝土加強磚造,70年5月10日,二層,一層 二層 電梯樓梯間
RPPNMLPJRHIFFDQ76DA,18,102.55,集合住宅,鋼筋混凝土造,85年2月7日,九層,七層 陽台 露台
RPRNMLOJRHIFFCQ76DA,32,94.60,住家用,鋼筋混凝土加強磚造,70年12月17日,二層,一層 二層 陽台
RPRNMLNJRHIFFCQ66DA,11,103.84,見其他登記事項,鋼筋混凝土造,91年7月25日,五層,
RPRNMLNJRHIFFCQ66DA,11,15.40,見其他登記事項,鋼筋混凝土造,91年7月25日,五層,
RPRNMLNJRHIFFCQ66DA,11,33.34,停車空間,鋼筋混凝土造,91年7月25日,五層,
RPTNMLQJRHIFFDQ17CA,18,129.41,住家用,鋼筋混凝土造,84年9月21日,三層,
RPSNMLOJRHIFFDQ86CA,5,38.45,住家用,鋼骨構造,98年1月12日,一層,一層
RPQNMLNJRHIFFCQ09CA,11,100.13,見其他登記事項,鋼筋混凝土造,91年7月25日,五層,
RPQNMLNJRHIFFCQ09CA,11,15.40,見其他登記事項,鋼筋混凝土造,91年7月25日,五層,
RPQNMLNJRHIFFCQ09CA,11,33.34,停車空間,鋼筋混凝土造,91年7月25日,五層,
RPRNMLNJRHIFFBQ09CA,6,270.44,住家用,鋼筋混凝土造,96年3月26日,四層,一層 二層 三層 四層 陽台 雨遮
RPTNMLPJRHIFFBQ86CA,3,209.32,住家用,鋼筋混凝土造,100年1月21日,四層,一層 二層 三層 四層 見其他登記事項
RPPNMLRJRHIFFCQ76CA,19,78.52,集合住宅,鋼筋混凝土造,83年8月10日,七層,五層 陽台 花台
RPRNMLMKRHIFFCQ56CA,33,109.37,住家用,鋼筋混凝土加強磚造,69年10月30日,二層,
RPQNMLTKRHIFFDQ27CA,23,132.72,住家用,鋼筋混凝土造,79年2月14日,三層,一層 二層 三層
RPPNMLPLRHIFFDQ86CA,33,129.12,住家用,鋼筋混凝土造,70年1月21日,二層,一層 二層 電梯樓梯間
RPTNMLNLRHIFFDQ07CA,19,138.54,住家用,鋼筋混凝土造,83年5月2日,三層,一層 二層 三層 見其他登記事項
RPQNMLTKRHIFFEQ37CA,35,104.50,住家用,鋼筋混凝土加強磚造,68年1月25日,二層,一層 二層 騎樓
RPSNMLSKRHIFFDQ37CA,37,88.32,住家用,鋼筋混凝土加強磚造,66年1月20日,二層,一層 二層
RPRNMLOJRHIFFBQ66DA,30,111.93,住家用,鋼筋混凝土加強磚造,72年6月6日,二層,一層 二層 陽台 騎樓 電梯樓梯間
RPRNMLQJRHIFFDQ07DA,33,102.51,住家用,鋼筋混凝土加強磚造,69年8月6日,二層,一層 二層
RPQNMLKKRHIFFDQ98CA,14,132.56,見其他登記事項,鋼筋混凝土造,88年5月31日,三層,
RPXNMLQJRHIFFDQ57CA,30,55.00,住家用,鋼筋混凝土加強磚造,72年10月7日,二層,一層 二層 騎樓 電梯樓梯間
RPXNMLQJRHIFFDQ57CA,30,55.00,住家用,鋼筋混凝土加強磚造,72年10月7日,二層,一層 二層 騎樓 電梯樓梯間
RPPNMLRJRHIFFBQ66CA,8,24.75,住家用,鋼筋混凝土造,94年10月3日,十層,二層 陽台
RPRNMLNLRHIFFCQ76CA,32,58.42,住家用,磚造,70年3月13日,一層,一層
