鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號
豐原區,建物,台中市豐原區合作街37巷4號4樓,40.0,,,,1020304,土地0建物1車位0,四層,4,套房(1房1廳1衛),住家用,加強磚造,0601229,40.0,1,1,1,有,無,有,6000,150,,0.0,0,,RPQNMLSJLHIFFAL48CC
大里區,房地(土地+建物),台中市大里區德芳南路463號,80.38,住,,,1020315,土地1建物1車位0,見使用執照,4,店面(店鋪),見其他登記事項,鋼筋混凝土造,0910821,285.55,4,3,3,有,無,無,25200,88,,0.0,0,,RPROMLSJLHIFFGL66CC
南屯區,房地(土地+建物)+車位,台中市南屯區河南路四段162號十二樓之7,14.66,住,,,1020301,土地1建物1車位1,十二層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0861020,137.73,2,2,2,有,有,有,15000,109,坡道機械,11.77,0,,RPTPMLSJLHIFFCB18CC
西屯區,房地(土地+建物),台中市西屯區寶慶街30巷9號6樓-3,2.98,其他,,,1020210,土地1建物1車位0,六層,12,套房(1房1廳1衛),住家用,鋼筋混凝土造,0830509,32.18,1,0,1,有,有,有,4500,140,,0.0,0,,RPUQMLSJLHIFFCB38CC
南屯區,房地(土地+建物),台中市南屯區大墩路810號1樓,11.6,住,,,1020303,土地1建物1車位0,一層,14,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0881019,60.77,0,0,0,無,有,無,19000,313,,0.0,0,,RPTNMLTJLHIFFCB08CC
西屯區,建物,台中市西屯區上石南八巷42號2樓,12.18,住,,,1020221,土地0建物1車位0,二層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0790629,70.86,3,1,1,有,有,有,9650,136,,0.0,0,,RPVNMLTJLHIFFCB28CC
西區,建物,台中市西區忠明南路110號14樓9,88.43,,,,1020308,土地0建物1車位0,十四層,15,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0951222,88.43,3,1,1,有,有,有,38000,430,,0.0,0,,RPTNMLTJLHIFFAB87CC
西區,建物,台中市西區忠明南路122號16樓之8,87.68,住,,,1020301,土地0建物1車位0,十六層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0871030,87.68,3,1,2,有,有,有,33000,376,,0.0,0,,RPRNMLLKLHIFFAB96CC
南區,房地(土地+建物),台中市南區忠明南路1086號壹、貳樓,16.19,住,,,1020320,土地1建物1車位0,一層,13,店面(店鋪),見其他登記事項,鋼筋混凝土造,0870615,69.32,2,1,2,有,有,有,13000,188,,0.0,0,,RPVNMLLKLHIFFAB37CC
北區,房地(土地+建物),台中市北區陝西東三街31巷1之3號,24.11,住,,,1020309,土地1建物1車位0,四層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0760108,72.76,3,2,1,有,無,有,10500,144,,0.0,0,,RPUNMLLKLHIFFBB37CC
北屯區,房地(土地+建物),台中市北屯區安順四街38號3樓之3,5.6,住,,,1020309,土地1建物1車位0,三層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0820531,98.13,2,1,2,有,有,無,13000,132,,0.0,0,含管理費1200元/月,RPQOMLLKLHIFFBB07CC
北屯區,房地(土地+建物),台中市北屯區軍功路一段635號,872.0,住,,,1020301,土地1建物1車位0,一層,1,店面(店鋪),見其他登記事項,鋼骨鋼筋混凝土造,1011109,78.54,0,0,0,無,無,無,107000,1362,,0.0,0,,RPQPMLLKLHIFFBB17CC
南屯區,房地(土地+建物)+車位,台中市南屯區豐偉路2號15樓之2,6.82,住,,,1020311,土地1建物1車位2,十五層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0981111,82.32,3,2,2,有,無,有,30000,364,坡道平面,14.15,0,,RPTOMLLKLHIFFCB47CC
西屯區,房地(土地+建物),台中市西屯區文心路三段6-6號17樓之8,8.57,商,,,1020221,土地1建物1車位0,十七層,18,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980813,77.97,2,1,2,有,有,有,21000,269,,0.0,0,,RPRQMLLKLHIFFCB47CC
烏日區,房地(土地+建物),台中市烏日區民權街93號,110.09,住,,,1020401,土地1建物1車位0,全,4,透天厝,見其他登記事項,鋼筋混凝土造,0830602,196.07,4,2,3,有,無,無,20000,102,,0.0,0,,RPUOMLLKLHIFFGL98CC
大雅區,房地(土地+建物),台中市大雅區雅環路二段86巷38號六樓之1,6.62,住,,,1020214,土地1建物1車位0,六層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830806,40.03,3,2,2,有,有,有,10000,250,,0.0,0,,RPQNMLLKLHIFFFL38CC
豐原區,建物,台中市豐原區豐原大道三段227號1樓,91.09,,,,1020307,土地0建物1車位0,一層,4,店面(店鋪),見其他登記事項,鋼筋混凝土造,1000504,42.52,0,0,0,無,無,無,12000,282,,0.0,0,,RPUNMLLKLHIFFAL28CC
大甲區,房地(土地+建物),台中市大甲區黎明路1-61號,88.32,住,,,1020315,土地1建物1車位0,全,2,透天厝,見其他登記事項,加強磚造,0760112,141.9,3,2,2,有,無,有,10000,70,,0.0,0,,RPRNMLLKLHIFFBL08CC
豐原區,房地(土地+建物),台中市豐原區直興街108之2號,66.82,住,,,1020219,土地1建物1車位0,全,4,透天厝,見其他登記事項,鋼筋混凝土造,0891114,195.26,4,3,3,有,無,無,21000,108,,0.0,0,租賃範圍地上1-4樓,RPPNMLLKLHIFFAL87DC
太平區,房地(土地+建物)+車位,台中市太平區宜佳街41巷1號9樓,29.11,住,,,1020310,土地1建物1車位1,九層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0800625,115.67,4,2,2,有,無,無,14000,121,坡道平面,0.0,0,,RPQNMLLKLHIFFHL68DC
潭子區,房地(土地+建物)+車位,台中市潭子區潭興路二段273號五樓之3,18.77,住,,,1020315,土地1建物0車位1,五層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0810830,106.2,3,2,2,有,有,無,10000,94,升降機械,0.0,0,,RPUNMLMKLHIFFFL88CC
西屯區,房地(土地+建物),台中市西屯區台灣大道三段660號五樓之1,14.44,商,,,1020304,土地1建物1車位0,五層,19,辦公商業大樓,見其他登記事項,見其他登記事項,0920129,230.4,0,0,0,無,有,有,43911,191,,0.0,0,,RPPNMLMKLHIFFCB07CC
西屯區,建物,台中市西屯區台中市西屯區文心路三段6之6號16樓之1,59.76,住,,,1020401,土地0建物1車位0,十六層,18,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980813,59.76,2,1,1,有,有,有,33000,552,,0.0,0,,RPWPMLMKLHIFFCB97CC
南屯區,建物,台中市南屯區大墩14街110號10樓,77.16,住,,,1020401,土地0建物1車位0,十層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0960920,77.16,3,1,1,有,有,有,38000,492,,0.0,0,,RPPQMLMKLHIFFCB37CC
南屯區,房地(土地+建物),台中市南屯區文山三街138號,117.52,住,,,1020310,土地1建物1車位0,全,4,透天厝,見其他登記事項,鋼筋混凝土造,0950518,329.74,6,3,3,有,無,無,15000,45,,0.0,0,,RPWRMLMKLHIFFCB18CC
西屯區,房地(土地+建物)+車位,台中市西屯區西屯路二段247號3樓18,3.88,商,,,1020228,土地1建物1車位1,三層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0990201,74.71000000000001,0,0,0,無,有,有,19000,254,坡道機械,14.6,0,,RPPSMLMKLHIFFCB57CC
南屯區,房地(土地+建物)+車位,台中市南屯區大墩六街265號,10.28,住,,,1020301,土地1建物1車位1,一層,1,店面(店鋪),住商用,鋼筋混凝土造,0841024,100.76,2,1,2,有,無,有,25000,248,坡道平面,36.93,0,,RPVSMLMKLHIFFCB18CC
北屯區,房地(土地+建物),台中市北屯區中清路106-9巷80號8樓之3,27.96,住,,,1020401,土地1建物1車位0,八層,16,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0810109,231.54,3,2,2,有,有,無,15000,65,,0.0,0,,RPXNMLMKLHIFFBB77CC
西區,房地(土地+建物)+車位,台中市西區大隆路20號4樓之2（B室）,47.98,商,,,1020221,土地1建物1車位2,四層,14,辦公商業大樓,商業用,鋼筋混凝土造,0791110,298.0,0,0,0,無,有,無,67666,227,坡道機械,68.0,0,,RPSNMLMKLHIFFAB17CC
西區,房地(土地+建物)+車位,台中市西區華美西街一段137號八樓之1,43.63,商,,,1020219,土地1建物1車位2,八層,12,辦公商業大樓,商業用,鋼筋混凝土造,0800204,383.0,0,0,0,無,有,無,36000,94,坡道機械,20.0,0,,RPQOMLMKLHIFFAB07CC
西區,房地(土地+建物)+車位,台中市西區向上路一段79巷2號23樓,21.55,住,,,1020315,土地2建物1車位1,二十三層,27,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0951019,297.68,4,4,4,有,有,有,60000,202,坡道平面,63.1,0,,RPXOMLMKLHIFFAB77CC
西區,房地(土地+建物)+車位,台中市西區台中港路1段160-1號9樓部份,49.8,商,,,1020306,土地1建物1車位2,九層,37,辦公商業大樓,見其他登記事項,見其他登記事項,0800524,555.0,0,0,0,無,有,無,95000,171,坡道平面,66.0,0,,RPPOMLNKLHIFFAB07CC
西區,房地(土地+建物),台中市西區精誠24街5號5樓之22,7.53,住,,,1020310,土地1建物1車位0,五層,7,套房(1房1廳1衛),住家用,鋼筋混凝土造,0820713,52.05,1,1,1,有,有,有,6000,115,,0.0,0,,RPWPMLNKLHIFFAB87CC
西區,房地(土地+建物)+車位,台中市西區館前路16號5樓之1,9.17,住,,,1020325,土地1建物1車位1,見其他登記事項,29,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,0870120,145.38,4,2,2,有,有,有,29000,199,坡道平面,19.9,0,,RPQQMLNKLHIFFAB37CC
北屯區,房地(土地+建物),台中市北屯區東山路一段146-2號,42.97,住,,,1020320,土地1建物1車位0,全,5,透天厝,見其他登記事項,鋼筋混凝土造,0860628,224.79,4,3,4,無,無,無,20000,89,,0.0,0,,RPQRMLNKLHIFFBB57CC
西屯區,房地(土地+建物),台中市西屯區西屯路二段282之13號,136.0,住,,,1020304,土地1建物1車位0,全,4,透天厝,見其他登記事項,鋼筋混凝土造,0971023,369.03,0,0,0,無,無,有,70000,190,,0.0,0,,RPUNMLNKLHIFFCB67CC
南屯區,房地(土地+建物)+車位,台中市南屯區河南路四段688號六樓之5,17.08,住,,,1020312,土地1建物1車位1,六層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0870915,149.61,4,2,2,有,有,無,18000,120,坡道平面,23.14,0,,RPOPMLNKLHIFFCB27CC
大雅區,房地(土地+建物),台中市大雅區民生路三段111巷9號,426.0,工,,,1020401,土地1建物1車位0,一層,1,工廠,工商用,鋼造,0740905,296.8,0,0,0,無,無,無,36000,,,0.0,0,,RPRNMLNKLHIFFFL68CC
大雅區,建物,台中市大雅區民生路三段358號4樓,0.0,,,,1020308,土地0建物0車位0,全,5,透天厝,見其他登記事項,鋼筋混凝土造,0790116,64.16,2,1,1,有,無,有,10000,156,,0.0,0,,RPVNMLNKLHIFFFL09CC
豐原區,土地,中陽段606地號,99.0,住,,,1020310,土地1建物0車位0,全,,透天厝,,,,0.0,3,2,1,有,無,無,6000,61,,0.0,0,承租未保存建物2樓部份土地不計算租金,RPPNMLOKLHIFFAL08CC
豐原區,房地(土地+建物),台中市豐原區三和路354巷198號,390.0,其他,,,1020216,土地1建物1車位0,一層,1,工廠,工業用,加強磚造,0620125,390.0,0,0,0,無,無,無,24000,,,0.0,0,,RPWNMLOKLHIFFAL88DC
南區,建物,台中市南區高工路166號,0.0,,,,1020305,土地0建物1車位0,四層,4,店面(店鋪),見其他登記事項,鋼筋混凝土造,1000111,375.61,5,4,7,有,無,有,60000,160,,0.0,0,,RPSPMLOKLHIFFAB67DC
清水區,房地(土地+建物),台中市清水區港埠路四段136號,63.0,住,,,1020313,土地1建物1車位0,三層,3,店面(店鋪),見其他登記事項,鋼筋混凝土造,0870817,82.98,6,2,3,有,無,無,12000,145,,0.0,0,,RPVNMLOKLHIFFCL98DC
梧棲區,房地(土地+建物),台中市梧棲區文昌路20巷6號,76.0,住,,,1020309,土地1建物1車位0,一層,1,工廠,住家用,鋼造,0830526,73.6,0,0,0,無,無,無,18000,,,0.0,0,,RPPQMLOKLHIFFCL68DC
西屯區,建物,台中市西屯區西屯路二段247號11樓之11,0.0,商,,,1020219,土地0建物1車位0,十一層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0990201,72.5,1,1,1,有,有,有,16000,221,,0.0,0,,RPOPMLOKLHIFFCB37CC
北屯區,房地(土地+建物),台中市北屯區北屯路366號5樓之1,14.21,住,,,1020310,土地1建物1車位0,五層,19,辦公商業大樓,商業用,鋼筋混凝土造,0811110,414.02,0,0,0,無,有,無,40000,97,,0.0,0,,RPPPMLOKLHIFFBB37CC
北區,房地(土地+建物),台中市北區健行路928之2號,85.0,其他,,,1020405,土地1建物1車位0,一層,3,店面(店鋪),住家用,鋼筋混凝土加強磚造,0620131,109.48,7,2,3,有,無,無,30000,274,,0.0,0,,RPRPMLOKLHIFFBB57CC
西區,房地(土地+建物)+車位,台中市西區台中港路一段160號9樓之3,11.51,住,,,1020301,土地1建物1車位1,九層,37,辦公商業大樓,見其他登記事項,見其他登記事項,0800402,266.74,0,0,0,無,有,無,47380,178,坡道平面,38.82,0,,RPRPMLOKLHIFFAB47CC
中區,房地(土地+建物),台中市中區自由路二段88-9、90號,263.0,商,,,1020314,土地4建物2車位0,一層,4,店面(店鋪),商業用,見其他登記事項,0621030,662.79,0,5,5,有,無,無,86000,130,,0.0,0,,RPVPMLOKLHIFFAB87CC
南區,建物,台中市南區工學北路86號10樓之32,0.0,,,,1020215,土地0建物0車位0,十層,18,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0850506,19.15,1,0,1,無,有,有,4500,235,,0.0,0,,RPQQMLOKLHIFFAB47CC
南區,建物,台中市南區工學北路86號9樓之50,0.0,,,,1020215,土地0建物0車位0,九層,18,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0850506,19.17,1,0,1,無,無,有,4200,219,,0.0,0,,RPRQMLOKLHIFFAB57CC
南區,建物,台中市南區工學北路86號13樓之10,0.0,,,,1020215,土地0建物0車位0,十三層,18,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0850506,36.64,1,1,1,有,有,有,7000,191,,0.0,0,,RPSQMLOKLHIFFAB67CC
西區,房地(土地+建物),台中市西區大隆路43號,420.0,商,,,1020320,土地3建物1車位0,一層,2,店面(店鋪),商業用,鋼筋混凝土造,0821023,587.48,0,0,0,有,無,無,140000,238,,0.0,0,,RPXVMLPKLHIFFAB78CC
西區,房地(土地+建物),台中市西區忠明南路110號二樓之六,5265.0,住,,,1020215,土地1建物1車位0,二層,15,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,0951222,117.7,2,2,2,有,有,有,29000,246,,0.0,0,,RPRWMLPKLHIFFAB28CC
西區,房地(土地+建物),台中市西區忠明南路112號五樓之七,5265.0,住,,,1020225,土地1建物1車位0,五層,15,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,0951222,55.91,2,2,1,有,有,有,35000,626,,0.0,0,,RPUWMLPKLHIFFAB58CC
北屯區,房地(土地+建物),台中市北屯區軍福十三路393號,165.62,住,,,1020311,土地1建物1車位0,全,4,透天厝,見其他登記事項,鋼筋混凝土造,0910220,304.13,0,0,0,無,無,無,40000,132,,0.0,0,,RPPOMLPKLHIFFBB37CC
北屯區,房地(土地+建物),台中市北屯區華美西街二段410號4樓之3,10.91,住,,,1020401,土地1建物1車位0,四層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840901,78.64,2,2,1,有,有,有,10000,127,,0.0,0,,RPRPMLPKLHIFFBB67CC
西屯區,土地,民安段1729-1地號,678.65,住,,,1030801,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,無,45000,66,,0.0,0,,RPQOMLPKLHIFFCB57CC
西屯區,房地(土地+建物),台中市西屯區西屯路三段150之57號,74.01,住,,,1020301,土地1建物1車位0,,5,店面(店鋪),見其他登記事項,鋼筋混凝土造,1010103,80.66,0,0,0,有,無,無,65000,806,,0.0,0,,RPSOMLPKLHIFFCB77CC
西屯區,房地(土地+建物),台中市西屯區河南路54號,59.62,其他,,,1020313,土地1建物1車位0,一層,5,店面(店鋪),住商用,鋼筋混凝土造,0710813,222.43,0,0,2,無,無,無,32000,144,,0.0,0,,RPRPMLPKLHIFFCB77CC
西屯區,房地(土地+建物)+車位,台中市西屯區寶慶街50巷6之2號9樓之5,7.29,住,,,1020313,土地1建物1車位1,九層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0891104,107.96000000000001,3,2,2,有,有,有,17000,157,坡道平面,0.0,0,含管理費1600元/月,RPUPMLPKLHIFFCB08CC
西屯區,建物,台中市西屯區臺灣大道三段70號十二樓之2,0.0,住,,,1020219,土地0建物2車位2,十二層,22,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0950816,257.76,4,2,3,有,有,有,45000,175,坡道機械,37.14,0,租金含管理費。,RPOQMLPKLHIFFCB57CC
西屯區,建物,台中市西屯區西屯路二段247號四樓之17,0.0,商,,,1020226,土地0建物1車位1,四層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0990201,71.93,1,1,1,有,有,有,18000,250,坡道機械,14.6,0,,RPXQMLPKLHIFFCB48CC
西屯區,房地(土地+建物),台中市西屯區文心路三段6之6號10樓之3,9.13,住,,,1020301,土地1建物1車位0,十層,18,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980813,113.63,2,1,2,有,有,有,19000,167,,0.0,0,,RPUQMLPKLHIFFCB28DC
大雅區,房地(土地+建物),台中市大雅區龍善二街159號,254.7,其他,,,1020302,土地1建物1車位0,三層,3,工廠,見其他登記事項,見其他登記事項,0900119,97.14,0,0,0,無,無,有,60000,,,0.0,0,,RPQOMLPKLHIFFFL88CC
烏日區,土地,興祥段1041地號,342.57,住,,,1020315,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,無,31000,90,,0.0,0,,RPWOMLPKLHIFFGL96CC
北區,房地(土地+建物)+車位,台中市北區民權路559號12樓之1,1620.0,商,,,1020313,土地1建物1車位1,十二層,13,辦公商業大樓,商業用,鋼筋混凝土造,0791218,228.71,1,0,0,有,無,無,40000,175,坡道平面,23.34,0,,RPXNMLPKLHIFFBB18DC
大肚區,房地(土地+建物),台中市大肚區沙田路二段132巷1弄74號,92.29,住,鄉村區,乙種建築用地,1020401,土地1建物1車位0,全,2,透天厝,住商用,加強磚造,0691229,88.9,3,2,2,有,無,有,8800,99,,0.0,0,,RPSNMLQKLHIFFCL78CC
南屯區,房地(土地+建物)+車位,台中市南屯區河南路四段504號8樓,10.64,住,,,1020306,土地1建物1車位1,八層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850615,146.13,3,2,2,有,有,無,18000,123,坡道機械,8.14,0,,RPQOMLQKLHIFFCB77DC
大甲區,土地,賢仁段1272地號,96.81,住,,,1020401,土地1建物0車位0,全,,透天厝,,,,0.0,4,3,2,有,無,無,15000,155,,0.0,0,含未保存建物登記一棟，建坪約250平方公尺,RPPNMLQKLHIFFBL38CC
西區,房地(土地+建物)+車位,台中市西區華美西街一段137號11樓之1,22.12,商,,,1020315,土地1建物1車位1,十一層,12,辦公商業大樓,商業用,鋼筋混凝土造,0800204,195.04,0,0,0,無,有,無,23000,118,坡道機械,10.0,0,,RPPNMLQKLHIFFAB27CC
西區,房地(土地+建物),台中市西區美村路1段723號1F,47.8,住,,,1020401,土地1建物1車位0,一層,4,公寓(5樓含以下無電梯),住商用,鋼筋混凝土造,0770513,121.08,1,2,1,有,無,無,15000,124,,0.0,0,,RPPNMLRKLHIFFAB37CC
北屯區,房地(土地+建物),台中市北屯區旅順路一段260號,51.11,住,,,1020325,土地1建物1車位0,一層,8,店面(店鋪),住商用,鋼筋混凝土造,0830208,147.25,0,0,0,無,有,無,18000,122,,0.0,0,租賃樓層為B1~2樓,RPUNMLSKLHIFFBB08CC
北屯區,房地(土地+建物),台中市北屯區北屯路409之35號9樓,15.03,住,,,1020315,土地2建物1車位0,九層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0890218,120.75999999999999,3,2,2,有,有,有,15000,124,,0.0,0,不含車位，車位已另租別人。,RPXOMLSKLHIFFBB48CC
西屯區,房地(土地+建物),台中市西屯區工業區三十四路40-1號,2140.57,工,,,1020222,土地1建物1車位0,一層,2,工廠,見其他登記事項,見其他登記事項,0840111,2589.84,0,0,0,無,無,無,550000,,,0.0,0,總樓層1-2樓全租,RPVPMLSKLHIFFCB48CC
東勢區,房地(土地+建物),台中市東勢區本街251號,81.41,商,,,1020301,土地1建物0車位0,全,3,透天厝,見其他登記事項,鋼筋混凝土造,0940630,48.65,2,0,1,有,無,有,5500,113,,0.0,0,,RPQNMLSKLHIFFEL98CC
沙鹿區,房地(土地+建物),台中市沙鹿區保順三街82號,68.0,住,,,1020305,土地1建物1車位0,全,4,透天厝,見其他登記事項,鋼筋混凝土造,0960913,165.13,3,3,3,有,無,有,15000,91,,0.0,0,,RPXNMLSKLHIFFCL86CC
大里區,房地(土地+建物),台中市大里區東興路5巷6號,41.84,住,,,1020315,土地1建物1車位0,全,2,透天厝,住家用,加強磚造,0580219,66.12,2,1,3,無,無,無,7000,106,,0.0,0,,RPSOMLSKLHIFFGL86CC
大雅區,房地(土地+建物)+車位,台中市大雅區中清南路37巷28號一樓,11.84,住,,,1020310,土地2建物1車位1,一層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830812,109.26,3,2,2,有,有,無,12500,114,坡道平面,1.31,0,,RPRNMLSKLHIFFFL56CC
大雅區,房地(土地+建物),台中市大雅區民富街39號,70.0,住,,,1020306,土地1建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,0810317,139.91,5,3,3,有,無,無,13000,93,,0.0,0,,RPSNMLTKLHIFFFL76CC
大雅區,房地(土地+建物)+車位,台中市大雅區學府路76巷57號七樓之1,18.36,住,,,1020228,土地1建物1車位1,七層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0801226,82.48,3,2,2,有,有,有,10000,121,坡道機械,34.84,0,,RPUNMLTKLHIFFFL96CC
北區,房地(土地+建物),台中市北區五常街380號八樓之22,2.87,住,,,1020220,土地1建物1車位0,八層,17,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0971128,32.06,1,1,1,有,有,有,7500,234,,0.0,0,套房挑高4米2,RPTOMLTKLHIFFBB28DC
西屯區,建物,台中市西屯區福順路１３７號１６樓之３,0.0,住,,,1020301,土地0建物1車位1,十六層,19,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860728,118.69,1,1,1,有,有,無,13000,110,坡道平面,41.88,0,,RPRNMLTKLHIFFCB97CC
西屯區,建物,台中市西屯區國安一路１１１號十三樓之5,0.0,住,,,1020301,土地0建物1車位1,十三層,22,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0971127,59.36,1,1,1,有,有,有,19600,330,坡道機械,13.92,0,,RPVOMLTKLHIFFCB48CC
西屯區,房地(土地+建物)+車位,台中市西屯區國安一路105號14樓之3,6.87,住,,,1020321,土地1建物1車位1,十四層,22,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0971127,65.14,1,1,1,無,有,有,13000,200,坡道機械,13.88,0,,RPXPMLTKLHIFFCB78CC
西屯區,房地(土地+建物)+車位,台中市西屯區文心路三段241號九樓之6,8.21,住,,,1020301,土地1建物1車位1,九層,23,辦公商業大樓,商業用,鋼筋混凝土造,0820226,109.14999999999999,0,0,0,無,有,無,18000,165,坡道平面,21.36,0,,RPOQMLTKLHIFFCB97CC
西屯區,建物,台中市西屯區弘孝路161號2樓之2,60.04,住,,,1020320,土地0建物1車位0,二層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0990201,60.04,2,1,1,有,有,有,27500,458,,0.0,0,,RPRQMLTKLHIFFCB28CC
西屯區,房地(土地+建物),台中市西屯區黎明路三段290巷12號四樓,24.7,住,,,1020315,土地1建物1車位0,四層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0700921,61.26,3,2,2,有,無,有,8500,139,,0.0,0,,RPTQMLTKLHIFFCB48CC
南屯區,建物,台中市南屯區大墩十六街３８－２號８樓,0.0,住,,,1020306,土地0建物1車位1,八層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0810721,140.41,3,2,2,有,有,有,22728,162,坡道機械,0.0,0,,RPWQMLTKLHIFFCB78CC
西屯區,房地(土地+建物),台中市西屯區國安一路235巷18號6樓1室,31.34,住,,,1020315,土地1建物1車位0,六層,12,住宅大樓(11層含以上有電梯),國民住宅,鋼筋混凝土造,0850923,142.1,3,2,2,有,有,無,10000,70,,0.0,0,,RPXQMLTKLHIFFCB88CC
西屯區,房地(土地+建物),台中市西屯區安林路25-28號,81.83,住,,,1020316,土地1建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,0890114,192.89,4,2,3,有,有,無,15000,78,,0.0,0,,RPPRMLTKLHIFFCB18CC
西屯區,房地(土地+建物),台中市西屯區國安一路127號11樓2室,7.11,住,,,1020301,土地1建物1車位0,十一層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0991119,70.78,2,2,1,有,有,有,20000,283,,0.0,0,,RPSRMLTKLHIFFCB48CC
北區,房地(土地+建物)+車位,台中市北區學士路277之1號八樓,8.75,商,,,1020228,土地1建物1車位1,八層,18,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980805,142.06,3,2,2,有,有,有,24000,169,坡道平面,17.0,0,,RPVNMLTKLHIFFBB28CC
北屯區,房地(土地+建物),台中市北屯區九龍街176號2樓-2,209.0,住,,,1020225,土地1建物1車位0,一層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0961017,73.67,3,2,2,有,無,有,12000,163,,0.0,0,,RPSPMLTKLHIFFBB18CC
北區,房地(土地+建物),台中市北區民權路559號3樓之1,63.88,住,,,1020305,土地1建物1車位0,三層,13,辦公商業大樓,商業用,鋼筋混凝土造,0791218,530.74,0,0,0,無,有,無,45000,85,,0.0,0,,RPQRMLTKLHIFFBB18CC
北區,房地(土地+建物),台中市北區進化北路317號12樓之1,6.08,商,,,1020401,土地2建物1車位0,十二層,18,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0941208,83.35,0,0,0,無,有,有,13000,156,,0.0,0,,RPWNMLKLLHIFFBB57CC
北區,房地(土地+建物),台中市北區進化北路317號10樓10,8.69,商,,,1020401,土地2建物1車位0,十層,18,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0941208,122.89,2,1,1,有,有,有,16700,136,,0.0,0,,RPXNMLKLLHIFFBB67CC
北屯區,建物,台中市北屯區敦化路357號,48.16,住,,,1020401,土地0建物1車位0,二層,2,店面(店鋪),商業用,鋼筋混凝土造,0791204,111.85,0,0,0,無,有,無,51000,456,,0.0,0,1+2樓店,RPQQMLKLLHIFFBB27CC
