鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,,,,,
金寧鄉,土地,北二三劃測段625-9地號,108.75,農,,,1020206,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2000000,,,0.0,0,,RPUNMLMJLHIFFAW56CA,0.0,0.0,0.0,,
金寧鄉,土地,古寧頭段621地號,1906.67,農,,,1020218,土地4建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6840000,3587,,0.0,0,,RPVNMLMJLHIFFAW66CA,0.0,0.0,0.0,,
金寧鄉,土地,后垵段48-40地號,1126.57,農,,,1020121,土地5建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2000000,1775,,0.0,0,,RPSNMLMLLHIFFAW66DA,0.0,0.0,0.0,,
金城鎮,土地,小西門劃測段2310地號,395.42,農,,,1020220,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,593130,1500,,0.0,0,,RPPNMLRJLHIFFAW66DA,0.0,0.0,0.0,,
金沙鎮,土地,青嶼測段503地號,370.31,農,,,1020220,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,629400,1700,,0.0,0,,RPWNMLMJLHIFFAW76CA,0.0,0.0,0.0,,
金沙鎮,土地,沙溪一劃段181地號,2960.09,農,,,1020205,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,7000000,2365,,0.0,0,,RPPNMLLJLHIFFAW58CA,0.0,0.0,0.0,,
金城鎮,房地(土地+建物),金門縣金城鎮民權路１２２巷１弄６號四樓之１,17.19,住,,,1020201,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),集合住宅,鋼筋混凝土造,0991108,35.47,1,1,1,有,無,2000000,56386,,0.0,0,,RPQNMLPJLHIFFAW09CA,26.94,1.18,2.9,,
金沙鎮,土地,碧山段1473地號,1039.0,其他,,,1020205,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,25000000,24062,,0.0,0,,RPRNMLPJLHIFFAW56CA,0.0,0.0,0.0,,
金湖鎮,土地,山外段634地號,684.11,其他,,,1011228,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,620000,906,,0.0,0,,RPRNMLMLLHIFFAW09CA,0.0,0.0,0.0,,
金沙鎮,土地,沙港劃段555-1地號,1000.02,農,,,1020220,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5500000,5500,,0.0,0,,RPPNMLPLLHIFFAW56CA,0.0,0.0,0.0,,
