編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination,
RPTPMLSLOHOFFBB98CA,5,23.42,本共有部份係依使用執照之建築概要表記載項目有：排煙室，電梯間，梯廳，樓梯間等４項,鋼筋混凝土造,102年12月26日,二十一層,,持分移轉
RPTPMLSLOHOFFBB98CA,5,54.09,本共有部份係依使用執照之建築概要表記載項目有：停車空間，電梯間，污水機房，消防機房，梯間，排煙室，電氣設備機房，機房，水箱，廁所，電信機房，防空避難室兼停車空間，台電配電室，電錶室，發電機室，機車停車空間，水景機房等１７項,鋼筋混凝土造,102年12月26日,二十一層,,持分移轉
RPRSMLRKOHOFFBB88CA,42,117.80,住家用,鋼筋混凝土造,66年5月17日,六層,三層 陽台,全筆移轉
RPOOMLRKOHOFFEB48CA,,109.40,集合住宅,鋼筋混凝土造,108年4月10日,五層,四層 陽台,全筆移轉
RPOOMLRKOHOFFEB48CA,,52.82,停車空間、門廳、梯廳、樓梯間、昇降機間、電信室、水箱,鋼筋混凝土造,108年4月10日,五層,,持分移轉
RPWPMLOJPHOFFCB88CA,21,92.57,住家用,鋼筋混凝土造,87年9月11日,十九層,十九層 陽台 雨遮,全筆移轉
RPWPMLOJPHOFFCB88CA,21,.13,管理員室,鋼筋混凝土造,87年9月11日,十九層,一層,持分移轉
RPWPMLOJPHOFFCB88CA,21,14.44,共有部份,鋼筋混凝土造,87年9月11日,十九層,,持分移轉
RPWPMLOJPHOFFCB88CA,21,12.01,共有部份,鋼筋混凝土造,87年9月11日,十九層,,持分移轉
RPWPMLOJPHOFFCB88CA,21,32.91,共有部份,鋼筋混凝土造,87年9月11日,十九層,,持分移轉
RPRQMLOLOHOFFAB38CA,21,182.65,住家用,鋼筋混凝土造,86年12月30日,十四層,八層 陽台,全筆移轉
RPRQMLOLOHOFFAB38CA,21,58.32,共有部份,鋼筋混凝土造,86年12月30日,十四層,,持分移轉
RPRQMLOLOHOFFAB38CA,21,7.52,共有部份,鋼筋混凝土造,86年12月30日,十四層,,持分移轉
RPQOMLNJPHOFFDB28DA,58,19.21,住家用,土造,50年4月1日,二層,一層 二層,持分移轉
RPWNMLMLOHOFFBB48CA,9,67.94,住家用,鋼筋混凝土造,99年9月9日,十八層,十四層 陽台 雨遮,全筆移轉
RPWNMLMLOHOFFBB48CA,9,.00,本共有部份係依使用執照之建築概要表記載項目有，停車空間，樓梯間，昇降機間，消防機房兼污水機房，排煙室，水箱，機車停車區，防空避難室兼停車空間，車道，台電配電室，緊急發電機室，機房，電信室等１３項。,鋼筋混凝土造,99年9月9日,十七層,,
RPQNMLRKOHOFFJB09CA,3,65.47,停車空間、樓梯間、昇降機間、排煙室、消防機房、污水機房、水箱、梯廳、車道、雨水機房、停車空間兼防空避難室、電信室、台電配電室、機房、緊急發電機室、機車停車區、受電箱室、垃圾集中處、門廳、公共服務空間、管委會使用空間、電梯機房、水錶箱室、梯間,鋼筋混凝土造,105年11月4日,十五層,,持分移轉
RPQNMLRKOHOFFJB09CA,3,102.31,集合住宅,鋼筋混凝土造,105年11月4日,十五層,四層 陽台 雨遮,全筆移轉
RPWNMLMLOHOFFBB48CA,9,.00,本共有部份係依使用執照之建築概要表記載項目有，人行道，管委會管理室，門廳，樓梯間，昇降機間，排煙室，梯廳，公設，透空遮牆，水箱，電梯機房，走廊，車道，外廊等１４項。,鋼筋混凝土造,99年9月9日,十七層,,
RPWNMLMLOHOFFBB48CA,9,30.34,本共有部份係依使用執照之建築概要表記載項目有，停車空間，樓梯間，昇降機間，消防機房兼污水機房，排煙室，水箱，機車停車區，防空避難室兼停車空間，台電配電室，緊急發電機室，車道，電信室等１２項,鋼筋混凝土造,99年9月9日,十八層,,持分移轉
RPWNMLMLOHOFFBB48CA,9,17.89,本共有部份係依使用執照之建築概要表記載項目有，人行道，管委會管理室，門廳，樓梯間，昇降機間，排煙室，透空遮牆，水箱，電梯機房，車道，機房，管委會使用空間，開放空間，外廊，管委會休憩室，管委會交誼廳，管委會閱覽室，垃圾集中處等１８項。,鋼筋混凝土造,99年9月9日,十八層,,持分移轉
RPPQMLLJPHOFFBB87CA,5,69.78,住家用,鋼筋混凝土造,103年9月23日,十四層,八層 陽台 雨遮,全筆移轉
RPPQMLLJPHOFFBB87CA,5,35.44,本共有部分之項目有：樓梯間．消防機械室．污水機房．車道．停車空間．電力機械室．發電機室．水箱．機械室．排煙室．樓梯間．防空避難室兼停車空間．機車停車空間．台電配電室．電信室．電表箱區．受電箱區．人行道．沿街步道式開放空間．門廊．公共服務空間．垃圾集中室．梯廳．有頂蓋開放空間．水錶室等二十五項。,鋼筋混凝土造,103年9月23日,十四層,,持分移轉
RPPQMLLJPHOFFBB87CA,5,14.43,本共有部分之項目有：梯廳．排煙室．樓梯間．電梯間等四項。,鋼筋混凝土造,103年9月23日,十四層,,持分移轉
RPUOMLSKOHOFFFB66CA,38,59.70,住商用,加強磚造,70年8月20日,二層,一層 二層 電梯樓梯間,持分移轉
RPSNMLMKPHOFFBB08CA,35,156.77,住家用,鋼筋混凝土造,73年10月30日,二層,一層 二層 陽台 平台 屋頂突出物 夾層,全筆移轉
RPTOMLMJPHOFFJB98CA,,8.23,店舖、人行道,加強磚造,,二層,一層 騎樓,持分移轉
RPOPMLKLOHOFFAB57CA,28,311.74,商業用,鋼筋混凝土造,80年2月1日,十七層,十六層 陽台 花台,全筆移轉
RPOPMLKLOHOFFAB57CA,28,151.06,避難室，梯間，人行道，開放空間，受電室，機械室，儲藏室，牌樓，水塔，停車空間,鋼筋混凝土造,80年2月1日,十七層,,持分移轉
RPOQMLQLOHOFFAB28CA,21,8.46,共有部份,鋼筋混凝土造,86年12月30日,十四層,,持分移轉
RPTOMLRLOHOFFAB68CA,13,217.64,住房，停車空間,鋼筋混凝土造,95年5月2日,五層,一層 二層 三層 四層 五層 陽台 雨遮,全筆移轉
RPTOMLRLOHOFFAB68CA,13,.07,管理員室．電信室,鋼筋混凝土造,95年4月20日,二層,一層 二層,持分移轉
RPTOMLRLOHOFFAB68CA,13,.06,管理員室．電信室,鋼筋混凝土造,95年4月20日,二層,一層 二層,持分移轉
RPTNMLOLOHOFFFB78CA,7,166.82,住宅、停車空間,鋼筋混凝土造,101年11月1日,四層,一層 二層 三層 四層 陽台,全筆移轉
RPSNMLQKOHOFFBB38CA,28,126.53,商業用,鋼骨造,80年6月13日,二十層,十層,全筆移轉
