編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPVSMLOKKILFFBF78CA,2,56.74,集合住宅,鋼筋混凝土造,104年1月29日,十六層,十層 陽臺
RPVSMLOKKILFFBF78CA,2,2.99,本共有部分之項目有樓梯間、車道、通道、排煙室、電信機房、電氣室、公共發電機室、雨水回收機房、消防泵浦機房等９項。,鋼筋混凝土造,104年1月29日,十六層,
RPVSMLOKKILFFBF78CA,2,31.39,本共有部分之項目有住宅入口大廳、會客區、儲藏室、郵件室、排煙室、梯廳、樓梯間、走道、防災中心、管道間、管委會使用空間、台電配電場所、中繼水箱室、停車空間、住宅機車停車空間、排風機房、送風機房、水箱、游泳池機房、機房、污水機房、住宅垃圾處理室、電梯機房、住戶水表室、住宅水箱室、泵浦等２６項。,鋼筋混凝土造,104年1月29日,十六層,
RPVSMLOKKILFFBF78CA,2,45.48,本共有部分之項目有車道、停車空間等２項。,鋼筋混凝土造,104年1月29日,十六層,
RPRNMLNLJILFFBF77CA,22,37.25,停車場,鋼筋混凝土造,83年10月28日,十六層,地下一層 地下二層
SPRNMLNLJILFFBF87CA,22,37.25,停車場,鋼筋混凝土造,83年10月28日,十六層,地下一層 地下二層
RPPNMLOLJILFFBF67CA,9,94.20,住家用,鋼筋混凝土造,96年10月18日,十三層,二層 陽臺 雨遮
RPPNMLOLJILFFBF67CA,9,31.97,共有部分,鋼筋混凝土造,96年10月18日,十三層,
RPVOMLOLJILFFBF38CA,42,79.63,住家用,加強磚造,63年5月25日,三層,二層
RPUQMLMLJILFFBF28CA,15,171.71,工業用,鋼筋混凝土造,90年7月18日,九層,六層
RPUQMLMLJILFFBF28CA,15,12.47,共有部分,鋼筋混凝土造,90年7月18日,九層,
RPUQMLMLJILFFBF28CA,15,67.09,共有部分,鋼筋混凝土造,90年7月18日,九層,
RPSQMLMLJILFFBF08CA,15,152.39,工業用,鋼筋混凝土造,90年7月18日,九層,六層
RPSQMLMLJILFFBF08CA,15,10.91,共有部分,鋼筋混凝土造,90年7月18日,九層,
RPSQMLMLJILFFBF08CA,15,59.99,共有部分,鋼筋混凝土造,90年7月18日,九層,
RPSQMLMLJILFFBF08CA,15,34.44,共有部分,鋼筋混凝土造,90年7月18日,九層,
RPSQMLMLJILFFBF08CA,15,161.86,工業用,鋼筋混凝土造,90年7月18日,九層,六層
