鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,,,,,
竹南鎮,房地(土地+建物)+車位,苗栗縣竹南鎮佳興里１鄰環市路三段５８６號十三樓之二,13.88,住,,,1010414,土地1建物1車位1,十三層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1011213,132.84,3,1,2,有,有,5200000,38698,坡道平面,13.97,600000,,RPROMLLJPHIFFDK38CA,70.11,3.33,13.42,,
竹南鎮,房地(土地+建物)+車位,苗栗縣竹南鎮佳興里１鄰環市路三段５８６號六樓之一,14.08,住,,,1020401,土地1建物1車位1,六層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1011213,137.68,3,2,2,有,無,5000000,35567,坡道平面,13.97,600000,,RPQOMLTKOHIFFDK09CA,71.53,6.23,13.42,,
竹南鎮,房地(土地+建物)+車位,苗栗縣竹南鎮佳興里１鄰環市路三段５９２號七樓之二,18.66,住,,,1020401,土地1建物1車位1,七層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1011213,176.18,3,2,2,有,無,6180000,34177,坡道平面,15.84,700000,,RPROMLTKOHIFFDK56CA,103.88,4.4,8.98,,
竹南鎮,房地(土地+建物),苗栗縣竹南鎮佳興里１鄰維新路４６２號,18.14,住,,,1020503,土地1建物1車位0,一層,十五層,住宅大樓(11層含以上有電梯),住商用,鋼筋混凝土造,1011213,115.82,0,0,0,無,無,6800000,58712,,0.0,0,,RPWOMLTKOHIFFDK07CA,71.04,4.68,9.45,,
竹南鎮,房地(土地+建物)+車位,苗栗縣竹南鎮佳興里１鄰環市路三段５９０號六樓之一,14.08,住,,,1020401,土地1建物1車位1,六層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1011213,137.68,3,2,2,有,無,4860000,34031,坡道平面,13.97,650000,,RPXOMLTKOHIFFDK17CA,71.53,6.23,13.42,,
竹南鎮,房地(土地+建物)+車位,苗栗縣竹南鎮佳興里１鄰環市路三段５９２號十二樓之一,11.07,住,,,1020515,土地1建物1車位1,十二層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1011213,111.62,3,1,1,有,無,4260000,37169,坡道平面,15.84,700000,,RPOPMLTKOHIFFDK98CA,56.48,6.42,7.4,,
竹南鎮,房地(土地+建物)+車位,苗栗縣竹南鎮佳興里１鄰環市路三段５８２號六樓之二,18.66,住,,,1020503,土地1建物1車位1,六層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1011213,176.18,4,2,2,有,無,6350000,35238,坡道平面,15.84,700000,,RPPPMLTKOHIFFDK09CA,103.88,4.4,8.98,,
竹南鎮,房地(土地+建物)+車位,苗栗縣竹南鎮佳興里１鄰環市路三段５９６號十一樓,14.29,住,,,1020401,土地1建物1車位1,十一層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1011213,137.12,3,2,2,有,無,5180000,37190,坡道平面,13.97,600000,,RPQPMLTKOHIFFDK56CA,71.42,8.74,9.95,,
竹南鎮,房地(土地+建物),苗栗縣竹南鎮佳興里１鄰環市路三段５９８號六樓之二,10.79,住,,,1020401,土地0建物1車位0,六層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1011213,92.53,2,1,1,有,無,3560000,38474,,0.0,0,,RPRPMLTKOHIFFDK66CA,58.48,5.89,0.0,,
竹南鎮,房地(土地+建物),苗栗縣竹南鎮佳興里１鄰環市路三段５８６號十樓之一,14.08,住,,,1020503,土地1建物1車位0,十層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1011213,123.59,3,2,2,有,無,4600000,37220,,0.0,0,,RPSPMLTKOHIFFDK76CA,71.53,6.23,13.42,,
竹南鎮,房地(土地+建物),苗栗縣竹南鎮佳興里１鄰環市路三段５８２號六樓之一,11.07,住,,,1020401,土地1建物1車位0,六層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1011213,95.61,3,1,1,有,無,3480000,36398,,0.0,0,,RPTPMLTKOHIFFDK86CA,56.48,6.26,7.4,,
竹南鎮,房地(土地+建物)+車位,苗栗縣竹南鎮佳興里１鄰環市路三段５９２號八樓之一,11.07,住,,,1020401,土地1建物1車位1,八層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1011213,111.62,3,1,1,有,無,4250000,37064,坡道平面,15.84,700000,,RPUPMLTKOHIFFDK96CA,56.48,6.42,7.4,,
竹南鎮,房地(土地+建物)+車位,苗栗縣竹南鎮佳興里１鄰環市路三段５８６號十四樓之二,13.88,住,,,1020503,土地1建物1車位1,十四層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1011213,132.84,3,2,2,有,無,5150000,38277,坡道平面,13.97,600000,,RPVPMLTKOHIFFDK07CA,70.11,3.33,13.42,,
竹南鎮,土地,大同段1437地號,126.0,住,,,1020610,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5336000,42349,,0.0,0,,RPQNMLKLOHIFFDK18CA,0.0,0.0,0.0,,
竹南鎮,房地(土地+建物)+車位,苗栗縣竹南鎮佳興里１鄰環市路三段５９０號七樓之二,13.88,住,,,1020401,土地1建物1車位1,七層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1011213,134.77,3,2,2,有,無,4780000,34306,坡道平面,15.84,700000,,RPRNMLKLOHIFFDK28CA,70.11,3.4,13.42,,
