鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
桃園區,房地(土地+建物)+車位,桃園縣桃園市天祥七街36號3樓,832.0,住,,,1020605,土地1建物1車位1,三層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0831107,97.43,3,2,2,有,無,有,12000,123,升降機械,0.0,0,,RPVNMLKKOHIFFAH18CC
中壢區,建物,桃園縣中壢市長江98號1樓,0.0,住,,,1020526,土地0建物1車位0,一層,2,店面(店鋪),住家用,加強磚造,0570725,80.88,0,0,0,無,無,無,15000,185,,0.0,0,,RPWOMLKKOHIFFBH48CC
八德區,房地(土地+建物)+車位,桃園縣八德市大智路102號6樓,25.49,住,,,1020531,土地1建物1車位1,六層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1001118,181.94,4,2,2,有,有,無,16000,88,坡道平面,0.0,0,,RPSNMLKKOHIFFFH38CC
楊梅區,房地(土地+建物),桃園縣楊梅鎮楊湖路三段846巷95弄103號,47.33,住,特定農業區,甲種建築用地,1020605,土地2建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,0970818,183.47,4,3,3,有,有,有,12000,65,,0.0,0,,RPOOMLKKOHIFFDH87CC
平鎮區,建物,桃園縣平鎮市新富一街195號3樓,0.0,住,,,1020511,土地0建物1車位0,三層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1010920,150.13,4,2,2,有,有,有,20000,133,,0.0,0,,RPWPMLKKOHIFFGH09CC
中壢區,房地(土地+建物),桃園縣中壢市中台路49號,132.0,住,,,1020601,土地1建物1車位0,全,3,透天厝,住家用,加強磚造,0571104,243.74,3,2,2,有,無,無,38000,156,,0.0,0,,RPUQMLLKOHIFFBH68DC
八德區,房地(土地+建物),桃園縣八德市和平路991巷58弄76衖6號4樓,30.61,住,特定農業區,甲種建築用地,1020616,土地1建物1車位0,四層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0830927,87.48,3,2,2,有,無,有,9000,103,,0.0,0,,RPXOMLLKOHIFFFH09CC
中壢區,房地(土地+建物)+車位,桃園縣中壢市復興路46號7樓,119.42,商,,,1020531,土地0建物1車位1,七層,12,辦公商業大樓,見其他登記事項,鋼筋混凝土造,0800507,532.48,1,0,2,有,有,無,80000,150,升降平面,0.0,0,租金含10%租賃所得稅+2%二代健保補充保費,RPPRMLLKOHIFFBH18CC
中壢區,房地(土地+建物),桃園縣中壢市環北路360號15樓之1,0.0,住,,,1020516,土地1建物1車位0,十五層,22,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980629,100.61,3,2,2,有,有,有,35000,348,,0.0,0,含管理費。,RPVRMLLKOHIFFBH78CC
中壢區,房地(土地+建物),桃園縣中壢市中福路二段2之1號,481.0,工,工業區,丁種建築用地,1020531,土地1建物1車位0,一層,1,工廠,見其他登記事項,鋼造,0690814,306.53,0,0,0,無,無,無,70000,,,0.0,0,,RPUSMLLKOHIFFBH78CC
桃園區,房地(土地+建物)+車位,桃園縣桃園市樹林九街67巷12號9樓,18.5,住,,,1020515,土地1建物1車位1,九層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0890915,140.05,3,2,2,有,有,無,13000,93,坡道平面,32.82,0,,RPQNMLLKOHIFFAH77CC
桃園區,房地(土地+建物)+車位,桃園縣桃園市大興西路二段200之9號九樓,6.42,住,,,1020602,土地1建物1車位1,九層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0921114,91.5,2,1,1,有,有,有,14000,153,坡道平面,37.5,0,含管理費等費用。,RPSNMLLKOHIFFAH97CC
蘆竹區,房地(土地+建物),桃園縣蘆竹鄉中正路311號17樓之11,5.64,住,,,1020401,土地1建物1車位0,十七層,17,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0910523,28.49,1,1,1,有,無,有,10500,369,,0.0,0,,RPVPMLLKOHIFFEH09EC
中壢區,房地(土地+建物),桃園縣中壢市龍吉二街三巷14號,17.34,住,,,1020512,土地1建物1車位0,七層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0850322,86.29,3,2,2,有,無,無,9000,104,,0.0,0,,RPROMLMKOHIFFBH18CC
中壢區,房地(土地+建物)+車位,桃園縣中壢市民族路284號七樓,914.0,住,,,1020611,土地1建物1車位1,七層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830604,95.6,6,2,4,有,無,有,13000,136,升降機械,0.0,0,,RPSOMLMKOHIFFBH28CC
平鎮區,房地(土地+建物),桃園縣平鎮市貿三路9號壹樓,20.67,住,,,1020520,土地1建物1車位0,一層,5,店面(店鋪),見其他登記事項,鋼筋混凝土造,0991222,40.0,0,0,0,無,無,無,17800,445,,0.0,0,,RPPNMLMKOHIFFGH38CC
平鎮區,房地(土地+建物),桃園縣平鎮市平東路61巷6弄11號,68.9,住,,,1020608,土地1建物1車位0,全,3,透天厝,住家用,加強磚造,0630615,74.98,3,2,3,有,無,有,10000,133,,0.0,0,,RPQNMLMKOHIFFGH48CC
平鎮區,房地(土地+建物),桃園縣平鎮市東光路205巷2弄24號,52.6,住,,,1020611,土地1建物1車位0,全,4,透天厝,住家用,加強磚造,0670814,76.4,0,0,0,無,無,有,11000,144,,0.0,0,,RPRNMLMKOHIFFGH58CC
楊梅區,房地(土地+建物),桃園縣楊梅鎮裕成南路336號13樓,15.92,住,山坡地保育區,丙種建築用地,1020516,土地1建物1車位0,十三層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0861224,85.56,2,1,1,有,有,無,6000,70,,0.0,0,,RPQNMLMKOHIFFDH18CC
平鎮區,土地,東北段915-16地號,421.73,住,,,1020517,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,無,18000,43,,0.0,0,建物鐵皮無保存,RPSNMLNKOHIFFGH78CC
桃園區,房地(土地+建物),桃園縣桃園市桃智路3號2樓,13.62,住,,,1020531,土地1建物1車位0,二層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1011019,106.0,3,2,2,有,有,有,15000,142,,0.0,0,,RPTNMLNKOHIFFAH38DC
龍潭區,房地(土地+建物),桃園縣龍潭鄉光明路43號2樓-2,1652.94,住,,,1020801,土地1建物1車位0,二層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1000725,93.88,3,2,2,有,有,有,24000,256,,0.0,0,,RPUNMLNKOHIFFCH58CC
中壢區,建物,桃園縣中壢市西園路118之10號1樓,103.93,,工業區,丁種建築用地,1020620,土地0建物1車位0,一層,4,店面(店鋪),見其他登記事項,鋼筋混凝土造,1001013,70.37,0,0,0,無,有,無,18000,256,,0.0,0,,RPRPMLNKOHIFFBH38CC
桃園區,房地(土地+建物),桃園縣桃園市慈德街59號,80.0,住,,,1020612,土地1建物1車位0,全,2,透天厝,住家用,加強磚造,0601110,135.6,6,4,4,有,無,無,32000,236,,0.0,0,,RPSPMLNKOHIFFAH38CC
八德區,房地(土地+建物),桃園縣八德市中山路128巷49號5樓,20.67,住,,,1020608,土地1建物1車位0,五層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0810311,94.19,3,2,2,有,有,有,9000,96,,0.0,0,,RPVOMLNKOHIFFFH66EC
八德區,房地(土地+建物),桃園縣八德市介壽路一段86巷16號2樓,42.24,住,,,1020620,土地2建物1車位0,二層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0690811,88.1,2,2,1,有,無,有,10000,114,,0.0,0,,RPRNMLOKOHIFFFH68CC
八德區,房地(土地+建物),桃園縣八德市建國路133巷1弄9號7樓,23.23,住,,,1020701,土地1建物1車位0,七層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0871120,111.68,3,2,2,有,無,有,12000,107,,0.0,0,,RPOOMLOKOHIFFFH48CC
平鎮區,房地(土地+建物)+車位,桃園縣平鎮市新興路158巷1號三樓之2,26.81,住,,,1020701,土地1建物1車位1,三層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830831,108.92,3,2,2,有,無,無,8500,78,升降機械,0.0,0,,RPXNMLOKOHIFFGH76CC
楊梅區,房地(土地+建物),桃園縣楊梅鎮新農街378巷30號4樓,19.61,住,,,1020611,土地1建物1車位0,四層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0860911,91.27,3,2,2,有,無,無,8000,88,,0.0,0,,RPTQMLOKOHIFFDH98CC
中壢區,建物,桃園縣中壢市中華路一段903號,153.0,,,,1020701,土地0建物1車位0,全,3,透天厝,見其他登記事項,見其他登記事項,0680424,105.32,0,0,0,無,無,有,33000,313,,0.0,0,,RPPRMLRKOHIFFBH88DC
中壢區,房地(土地+建物),桃園縣中壢市林森路18號,145.0,住,,,1020529,土地1建物1車位0,一層,2,店面(店鋪),住商用,鋼筋混凝土造,0710226,107.58,0,0,0,無,無,有,25000,232,,0.0,0,,RPTRMLRKOHIFFBH66DC
桃園區,房地(土地+建物),桃園縣桃園市大興西路二段288號B1.1F.2F,484.0,住,,,1020607,土地1建物1車位0,見其他登記事項,5,店面(店鋪),見其他登記事項,鋼筋混凝土造,0980117,322.42,0,0,0,無,無,無,110000,341,,0.0,0,,RPSOMLRKOHIFFAH68CC
桃園區,房地(土地+建物)+車位,桃園縣桃園市中埔六街135號七樓,22.77,住,,,1020611,土地1建物1車位1,七層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0930723,123.0,3,2,2,有,有,無,20000,163,坡道平面,0.0,0,,RPWPMLRKOHIFFAH56CC
中壢區,建物,桃園縣中壢市成章二街32巷6號4樓,0.0,住,,,1020518,土地0建物1車位0,四層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0690925,63.84,3,2,1,有,無,有,8000,125,,0.0,0,,RPXQMLRKOHIFFBH86CC
蘆竹區,房地(土地+建物)+車位,桃園縣蘆竹鄉南順八街1號4樓-2,10.84,住,,,1020410,土地1建物1車位1,四層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0921014,41.23,1,1,1,有,有,有,12000,291,坡道平面,10.32,0,,RPWOMLRKOHIFFEH07EC
八德區,房地(土地+建物),桃園縣八德市忠義街139號,111.16,住,,,1020611,土地1建物1車位0,全,2,透天厝,住家用,加強磚造,0640302,210.92,0,0,0,無,無,無,20000,95,,0.0,0,,RPTOMLRKOHIFFFH76DC
大園區,房地(土地+建物),桃園縣大園鄉大豐三街50號二樓,15.92,住,,,1020601,土地1建物1車位0,全,5,透天厝,見其他登記事項,鋼筋混凝土造,0970125,47.75,2,0,1,有,無,無,14300,299,,0.0,0,,RPVQMLSKOHIFFEH17DC
大園區,房地(土地+建物),桃園縣大園鄉大豐三街50號一樓,7.96,住,,,1020601,土地1建物1車位0,全,5,透天厝,見其他登記事項,鋼筋混凝土造,0970125,23.87,0,0,0,無,無,無,7000,293,,0.0,0,,RPORMLSKOHIFFEH56DC
大園區,房地(土地+建物),桃園縣大園鄉大豐三街50號一樓,7.96,住,,,1020601,土地1建物1車位0,全,5,透天厝,見其他登記事項,鋼筋混凝土造,0970125,23.87,0,0,0,無,無,無,7000,293,,0.0,0,,RPRRMLSKOHIFFEH86DC
中壢區,房地(土地+建物),桃園縣中壢市莊敬路136號7樓,22.64,住,,,1020605,土地1建物1車位0,七層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0870701,119.11,2,2,2,有,有,有,9000,76,,0.0,0,,RPORMLSKOHIFFBH78CC
中壢區,房地(土地+建物),桃園縣中壢市富村街30巷7號10樓,11.36,住,,,1020602,土地1建物1車位0,十層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850726,71.81,2,2,1,有,有,無,9000,125,,0.0,0,,RPQRMLSKOHIFFBH98CC
中壢區,房地(土地+建物),桃園縣中壢市富村街30巷12號7樓,20.01,住,,,1020610,土地1建物1車位0,七層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850726,107.67,3,2,2,有,有,無,8000,74,,0.0,0,,RPRVMLSKOHIFFBH86CC
楊梅區,房地(土地+建物),桃園縣楊梅鎮自立街168號6樓,19.71,住,,,1020514,土地1建物1車位0,六層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0841206,123.66,3,2,2,有,無,有,9500,77,,0.0,0,,RPSOMLSKOHIFFDH09CC
八德區,房地(土地+建物)+車位,桃園縣八德市義勇街139號2樓,26.14,住,,,1020531,土地1建物1車位1,二層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0860305,189.08,3,2,1,有,有,無,13500,71,坡道機械,0.0,0,,RPWNMLSKOHIFFFH96CC
蘆竹區,房地(土地+建物),桃園縣蘆竹鄉南福街121號10樓之8,5.0,住,,,1020530,土地1建物1車位0,十層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0920728,39.35,1,1,1,有,有,有,10000,254,,0.0,0,,RPOOMLTKOHIFFEH88CC
蘆竹區,房地(土地+建物)+車位,桃園縣蘆竹鄉南福街63號10樓之5,17.49,住,,,1020530,土地1建物1車位1,十層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0890405,156.60999999999999,3,2,2,有,有,有,20000,128,坡道平面,34.21,0,,RPWOMLTKOHIFFEH07CC
蘆竹區,房地(土地+建物),桃園縣蘆竹鄉南福街186巷52號4樓,16.0,住,,,1020530,土地1建物1車位0,四層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0981202,93.48,2,2,1,有,有,有,16000,171,,0.0,0,,RPOPMLTKOHIFFEH98CC
蘆竹區,房地(土地+建物),桃園縣蘆竹鄉奉化路258巷45號10樓,14.0,住,,,1020602,土地1建物1車位0,十層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0950218,89.86,2,2,1,有,有,有,13000,145,,0.0,0,,RPPPMLTKOHIFFEH09CC
蘆竹區,房地(土地+建物)+車位,桃園縣蘆竹鄉南福街59號11樓之2,23.0,住,,,1020610,土地1建物1車位1,十一層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0890405,150.17000000000002,4,2,2,有,有,有,20000,133,坡道平面,41.0,0,,RPSPMLTKOHIFFEH76CC
蘆竹區,房地(土地+建物),桃園縣蘆竹鄉南福街55號7樓之2,9.68,住,,,1020612,土地1建物1車位0,七層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0890405,80.01,2,2,1,有,有,有,11790,147,,0.0,0,,RPUPMLTKOHIFFEH96CC
中壢區,房地(土地+建物),桃園縣中壢市三光路139號五樓,31.75,住,,,1020625,土地1建物1車位0,五層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0761117,11064.81,3,2,2,有,無,有,10000,1,,0.0,0,,RPQQMLTKOHIFFBH09DC
中壢區,房地(土地+建物),桃園縣中壢市致祥一街２２０巷１０號４樓,2373.95,住,,,1020615,土地1建物1車位0,四層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0860107,102.61,3,2,2,有,無,有,10000,97,,0.0,0,,RPVQMLTKOHIFFBH96DC
中壢區,房地(土地+建物),桃園縣中壢市功學社新村84之3號,38.96,住,,,1020604,土地1建物1車位0,四層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0651110,78.93,3,2,2,有,無,無,5200,66,,0.0,0,,RPQUMLTKOHIFFBH86DC
中壢區,房地(土地+建物),桃園縣中壢市忠福路114號,52.0,住,,,1020615,土地1建物1車位0,一層,2,店面(店鋪),住家用,加強磚造,0610108,88.41,3,2,1,有,無,無,16000,181,,0.0,0,,RPTPMLKLOHIFFBH48DC
中壢區,房地(土地+建物),桃園縣中壢市還北路348號16樓之5,0.0,住,,,1020521,土地1建物1車位0,十六層,16,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980629,109.48,3,2,2,有,有,有,35000,320,,0.0,0,,RPUNMLKLOHIFFBH28CC
中壢區,房地(土地+建物),桃園縣中壢市龍川街137巷2弄11號,75.0,住,,,1020701,土地1建物1車位0,全,2,透天厝,住家用,加強磚造,0700807,74.32,3,2,2,有,無,無,12000,161,,0.0,0,,RPRPMLKLOHIFFBH18CC
龜山區,房地(土地+建物),桃園縣龜山鄉頂湖五街12巷19號,1050.17,工,,,1020603,土地2建物1車位0,一層,1,倉庫,工業用,見其他登記事項,0881213,400.7,0,0,0,無,無,無,115500,,,0.0,0,,RPWNMLKLOHIFFAH38CC
桃園區,房地(土地+建物),桃園縣桃園市文中路47巷13號5樓,9.24,住,,,1020128,土地1建物1車位0,五層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0921031,77.38,2,2,1,有,有,有,12000,155,,0.0,0,,RPPNMLKLOHIFFAH87EC
平鎮區,房地(土地+建物)+車位,桃園縣平鎮市環南路二段265號2樓之3,75.96,住,,,1020115,土地1建物1車位3,二層,18,辦公商業大樓,見其他登記事項,鋼筋混凝土造,0880726,572.6,0,0,0,無,有,無,77272,135,坡道平面,41.97,0,,RPQNMLKLOHIFFGH58EC
八德區,房地(土地+建物)+車位,桃園縣八德市東勇街85巷85號三樓,19.62,住,,,1020318,土地1建物1車位1,三層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0860919,143.07,3,2,2,有,有,無,9000,63,坡道平面,0.0,0,,RPQNMLKLOHIFFFH48EC
中壢區,建物,桃園縣中壢市中山路212號3樓,147.0,商,,,1020322,土地0建物1車位0,三層,5,辦公商業大樓,住家用,鋼筋混凝土造,0840511,146.39000000000001,0,0,0,無,有,無,13000,89,,0.0,0,,RPWNMLKLOHIFFBH68EC
中壢區,房地(土地+建物),桃園縣中壢市九和三街30號11樓之3,12.83,住,,,1020126,土地1建物1車位0,十一層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0870804,135.75,2,2,2,有,無,有,13000,96,,0.0,0,,RPPOMLKLOHIFFBH08EC
龍潭區,房地(土地+建物)+車位,桃園縣龍潭鄉神龍路405及407號,28.25,住,,,1020131,土地1建物2車位1,一層,13,店面(店鋪),見其他登記事項,鋼筋混凝土造,0960930,226.45,0,0,0,無,有,無,46500,205,坡道平面,0.0,0,第三年調整為52500元,RPQNMLKLOHIFFCH18EC
楊梅區,房地(土地+建物)+車位,桃園縣楊梅鎮梅高路二段431巷240號,122.6,,一般農業區,甲種建築用地,1020113,土地1建物1車位1,全,4,透天厝,住家用,鋼筋混凝土造,0821204,188.4,5,2,3,有,無,無,8000,42,一樓平面,0.0,0,,RPXNMLKLOHIFFDH98EC
平鎮區,房地(土地+建物),桃園縣平鎮市新富一街199號7F,13.69,住,,,1020609,土地1建物1車位0,七層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1010920,100.23,3,2,2,有,無,有,14000,140,,0.0,0,,RPUOMLLLOHIFFGH09DC
平鎮區,房地(土地+建物),桃園縣平鎮市長沙街92巷12弄12號,63.09,住,,,1020609,土地1建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,0830831,139.68,4,2,2,有,無,有,13000,93,,0.0,0,,RPVOMLLLOHIFFGH56DC
桃園區,房地(土地+建物),桃園縣桃園市介壽路3之5號7樓,6.39,住,,,1020620,土地1建物1車位0,七層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0920728,48.44,1,1,1,有,有,有,11000,227,,0.0,0,,RPWOMLLLOHIFFAH58CC
桃園區,房地(土地+建物),桃園縣桃園市大有路654號9樓之8,6.74,住,,,1020613,土地1建物1車位0,九層,16,套房(1房1廳1衛),住家用,鋼筋混凝土造,0860901,28.82,0,0,0,無,有,有,7300,253,,0.0,0,,RPSPMLLLOHIFFAH28CC
桃園區,房地(土地+建物),桃園縣桃園市介壽路5之8號7樓,7.83,住,,,1020604,土地1建物1車位0,七層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0920728,57.39,1,1,1,有,有,有,12900,225,,0.0,0,,RPUPMLLLOHIFFAH48CC
桃園區,房地(土地+建物)+車位,桃園縣桃園市建國路52號8樓,19.07,住,,,1020605,土地1建物1車位1,八層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0920623,147.97,3,2,2,有,有,有,20000,135,坡道平面,0.0,0,,RPWPMLLLOHIFFAH68CC
桃園區,房地(土地+建物),桃園縣桃園市大有路490號7樓,19.51,住,,,1020506,土地1建物1車位0,七層,16,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0820811,174.45,4,2,2,有,有,無,12000,69,,0.0,0,,RPQQMLLLOHIFFAH18CC
中壢區,建物,桃園縣中壢市健行路103號1樓,0.0,住,,,1020619,土地0建物1車位0,全,2,透天厝,住家用,加強磚造,0651007,99.45,0,0,0,無,無,無,28000,282,,0.0,0,,RPSOMLLLOHIFFBH28CC
中壢區,建物,桃園縣中壢市長春路263號,0.0,住,,,1020617,土地0建物1車位0,一層,10,店面(店鋪),見其他登記事項,鋼筋混凝土造,0880611,120.1,0,0,0,無,有,無,17000,142,,0.0,0,,RPORMLLLOHIFFBH18CC
中壢區,房地(土地+建物)+車位,桃園縣中壢市環北路350號8樓之2,12.06,住,,,1020625,土地1建物1車位1,八層,21,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980629,129.65,3,2,2,有,有,有,23000,177,坡道平面,34.61,0,,RPVPMLLLOHIFFBH78DC
八德區,建物,桃園縣八德市高城八街73號一樓,0.0,住,,,1020614,土地0建物1車位0,一層,12,店面(店鋪),住商用,鋼筋混凝土造,0940905,111.28,0,0,0,無,有,無,16000,144,,0.0,0,,RPOOMLLLOHIFFFH28CC
八德區,建物,桃園縣八德市茄苳路91巷6之2號6樓之1,7.57,住,,,1020613,土地0建物1車位0,六層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830712,32.43,1,1,1,有,無,有,5000,154,,0.0,0,,RPSOMLLLOHIFFFH68CC
龍潭區,房地(土地+建物),桃園縣龍潭鄉百年二街28號9樓,29.94,住,鄉村區,乙種建築用地,1020616,土地2建物3車位0,九層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860626,161.8,2,2,1,有,有,有,7920,49,,0.0,0,,RPTOMLLLOHIFFCH48CC
中壢區,建物,桃園縣中壢市永福路652號7樓之1,23.8,,,,1020617,土地0建物1車位0,七層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830512,150.0,4,2,2,有,有,有,15000,100,,0.0,0,,RPPOMLMLOHIFFBH08CC
中壢區,房地(土地+建物)+車位,桃園縣中壢市環北路350號8樓之2,12.06,住,,,1040624,土地1建物1車位1,八層,21,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980629,129.65,3,2,2,有,有,有,23000,177,坡道平面,34.61,0,,RPPQMLOLOHIFFBH58DC
中壢區,房地(土地+建物)+車位,桃園縣中壢市榮安一街326號7樓之6,6.28,住,,,1030624,土地1建物1車位1,七層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0900716,60.82,1,2,1,有,有,有,13000,214,坡道平面,27.96,0,,RPQQMLOLOHIFFBH68DC
平鎮區,房地(土地+建物),桃園縣平鎮市振平街220號,20.79,住,,,1020701,土地1建物1車位0,一層,11,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0941201,101.51,0,0,0,無,有,無,25000,246,,0.0,0,,RPVNMLOLOHIFFGH76DC
大園區,房地(土地+建物),桃園縣大園鄉領航北路4段366之7號2樓,11951.64,住,,,1020619,土地1建物1車位0,二層,10,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0970401,101.07,3,2,2,有,有,有,19500,193,,0.0,0,,RPOOMLOLOHIFFEH58DC
龍潭區,房地(土地+建物),桃園縣龍潭鄉百年二街１５巷１９－１號１３樓,35.89,,鄉村區,乙種建築用地,1020701,土地2建物3車位0,十三層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860130,94.91,3,2,2,有,有,有,10000,105,,0.0,0,,RPSNMLOLOHIFFCH68DC
蘆竹區,建物,桃園縣蘆竹鄉南福街98號,161.04,住,,,1020106,土地0建物1車位0,一層,3,店面(店鋪),見其他登記事項,鋼筋混凝土造,0770701,156.17,0,0,0,無,無,無,27000,173,,0.0,0,,RPXNMLOLOHIFFEH86EC
八德區,房地(土地+建物)+車位,桃園縣八德市福僑街15號,63.24,住,,,1020613,土地1建物1車位1,全,4,透天厝,住家用,加強磚造,0621230,106.18,2,2,3,無,無,無,12000,113,坡道平面,0.0,0,,RPOOMLPLOHIFFFH88EC
平鎮區,房地(土地+建物),桃園縣平鎮市文化街21號7樓之2,17.99,住,,,1020622,土地1建物1車位0,七層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0801213,99.67,3,2,2,有,有,有,9000,90,,0.0,0,,RPUNMLPLOHIFFGH66CC
蘆竹區,建物,桃園縣蘆竹鄉光復路146號七樓之6,3635.93,住,,,1020621,土地0建物1車位0,七層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830506,99.06,3,2,2,有,有,有,14000,141,,0.0,0,,RPPRMLPLOHIFFEH98CC
中壢區,房地(土地+建物),桃園縣中壢市興仁路297巷19號,15.11,住,,,1020701,土地1建物1車位0,一層,7,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,0820818,88.85,0,0,1,有,有,無,9000,101,,0.0,0,,RPPOMLPLOHIFFBH38CC
中壢區,建物,桃園縣中壢市自立里10鄰永福路1098號1F,13.65,,,,1020701,土地0建物1車位0,一層,14,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0920710,72.36,0,0,0,無,有,無,10120,140,,0.0,0,,RPVOMLPLOHIFFBH98CC
桃園區,房地(土地+建物),桃園縣桃園市中正路851號五樓505房,149.0,住,,,1020610,土地1建物1車位0,五層,5,套房(1房1廳1衛),住商用,鋼筋混凝土造,0800108,102.62,1,0,1,有,無,有,7500,73,,0.0,0,,RPURMLPLOHIFFAH09CC
桃園區,房地(土地+建物)+車位,桃園縣桃園市莊一街186號九樓,28.28,住,,,1020626,土地1建物1車位1,九層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0941028,130.98,4,2,2,有,有,無,20000,153,坡道平面,27.24,0,含管理費3000元,RPSVMLQLOHIFFAH76CC
中壢區,房地(土地+建物),桃園縣中壢市幸福新村75號,115.0,住,,,1020615,土地2建物1車位0,全,3,透天厝,見其他登記事項,鋼筋混凝土造,0871130,213.13,4,2,3,有,無,有,22000,103,,0.0,0,,RPTPMLQLOHIFFBH98CC
平鎮區,房地(土地+建物),桃園縣平鎮市復旦路二段241巷5弄14號,64.6,住,,,1020715,土地1建物1車位0,全,2,透天厝,住家用,加強磚造,0701024,73.72,5,2,3,有,無,無,12000,163,,0.0,0,,RPUNMLQLOHIFFGH76CC
