鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
中西區,土地,檨仔林段112地號,64.93,商,,,1020515,土地4建物0車位0,,,其他,,,,0.0,0,0,0,有,無,無,8000,123,,0.0,0,,RPTOMLKMNHIFFAD77CC
東區,建物,台南市東區東門路三段37巷1號,111.0,住,,,1020525,土地0建物1車位0,全,4,透天厝,住商用,鋼筋混凝土構造,0721103,231.13,6,3,5,有,無,無,18000,78,,0.0,0,含增建或未登記建物。,RPUNMLKMNHIFFCD08DC
安定區,房地(土地+建物),台南市安定區港口263-3號4F,695.0,住,鄉村區,乙種建築用地,1020601,土地1建物1車位0,四層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0861001,101.62,3,2,2,有,無,有,6500,64,,0.0,0,,RPSNMLLMNHIFFER86CC
北區,房地(土地+建物)+車位,台南市北區西門路四段273之8號9樓,17.21,住,,,1020501,土地1建物1車位1,九層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,0870815,119.61,3,2,2,有,有,有,15000,125,坡道平面,12.93,0,,RPPNMLLMNHIFFAD37CC
北區,房地(土地+建物),台南市北區長榮路五段41巷72號5樓之3,28.29,住,,,1020522,土地1建物1車位0,五層,14,住宅大樓(11層含以上有電梯),住家用,加強磚造,0610817,148.85,3,2,2,有,有,有,12000,81,,0.0,0,,RPWOMLLMNHIFFAD18CC
北區,房地(土地+建物),台南市北區小東路299巷9弄13之4號5樓,551.0,住,,,1020601,土地1建物1車位0,五層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土構造,0710224,82.48,3,2,2,有,無,有,7000,85,,0.0,0,,RPPNMLLJOHIFFAD17CC
新市區,房地(土地+建物),台南市新巿區華美街28號,93.47,其他,,,1020601,土地1建物1車位0,全,4,透天厝,住商用,鋼筋混凝土造,0890211,192.22,9,1,9,有,無,有,4700,24,,0.0,0,,RPPOMLNJOHIFFER66CC
新市區,房地(土地+建物),台南市新巿區民生路21號,122.51,住,,,1020505,土地1建物1車位0,全,3,透天厝,住商用,鋼筋混凝土造,0760810,43.57,0,0,0,無,無,無,6000,138,,0.0,0,,RPSNMLNJOHIFFER96DC
新市區,房地(土地+建物),台南市新巿區復興路62巷9號6樓之11,11.94,住,,,1020503,土地1建物1車位0,六層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840531,55.11,2,1,1,有,無,有,7000,127,,0.0,0,,RPTNMLNJOHIFFER07DC
新市區,土地,三舍段148地號,4295.0,,特定農業區,農牧用地,1020510,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,有,6000,1,,0.0,0,,RPUNMLNJOHIFFER17DC
善化區,房地(土地+建物),台南市善化區中山路48號之10,123.6,住,,,1020510,土地1建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,0780706,141.26,3,1,2,有,無,無,15000,106,,0.0,0,,RPVNMLNJOHIFFER27DC
善化區,房地(土地+建物),台南市善化區蓮潭路138號,161.0,住,,,1020701,土地1建物1車位0,三層,3,店面(店鋪),見其他登記事項,鋼筋混凝土造,1010406,201.54,5,2,4,有,無,無,23000,114,,0.0,0,,RPTNMLOJOHIFFER07CC
東區,建物,台南市東區林森路一段1號,0.0,商,,,1020414,土地0建物1車位0,一層,2,店面(店鋪),住家用,見其他登記事項,0770209,105.65,0,0,0,無,無,無,22727,215,,0.0,0,1.合約書無填具土地租賃面積.2.由所有權人提供出租資訊3.實際完成合約書拿到日為102.5.30,RPPOMLOJOHIFFCD77CC
東區,建物,台南市東區崇明十四街60巷12號3樓之9,0.0,商,,,1020514,土地0建物1車位0,三層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土構造,0791226,92.05000000000001,3,1,2,有,有,有,9000,98,,0.0,0,1.租賃契約書無填寫土地租賃面積。2.由所有權人提供租屋資訊。3.租金已包含一機械車位。,RPQNMLPJOHIFFCD87CC
東區,房地(土地+建物)+車位,台南市東區育樂街66巷16號5F,50.51,住,,,1020602,土地1建物1車位1,五層,9,華廈(10層含以下有電梯),國民住宅,鋼筋混凝土構造,0910102,159.37,3,2,2,有,有,無,13000,82,坡道平面,24.72,0,,RPUNMLPJOHIFFCD28CC
永康區,建物,台南市永康區中山北路164巷68弄26號,0.0,住,,,1020502,土地0建物1車位0,全,4,透天厝,見使用執照,鋼筋混凝土造,0900117,183.0,5,2,3,有,無,有,18000,98,,0.0,0,1.租賃契約書無填寫土地租賃面積。2.由所有權人提供租屋資訊。3.租賃層次為整棟透天。4.實際完成拿到合約書日期為102.5.6。,RPVNMLPJOHIFFHR67CC
中西區,房地(土地+建物),台南市中西區府前路一段283號四樓之四,16.82,商,,,1020604,土地2建物2車位0,四層,12,辦公商業大樓,商業用,鋼筋混凝土構造,0711217,201.26999999999998,0,0,0,無,有,無,25000,124,,0.0,0,,RPUNMLPJOHIFFAD18DC
永康區,房地(土地+建物),台南市永康區中華路22號15F-1,11.89,住,,,1020605,土地1建物1車位0,十五層,19,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0800812,44.6,3,2,2,有,有,無,12000,269,,0.0,0,,RPPQMLQJOHIFFHR47CC
東區,房地(土地+建物),台南市東區莊敬路146號,64.0,住,,,1020521,土地1建物1車位0,全,4,透天厝,住商用,鋼筋混凝土構造,0780906,209.9,4,2,4,有,無,有,18000,86,,0.0,0,,RPSNMLQJOHIFFCD18CC
東區,房地(土地+建物),台南市東區仁和路79號4F-8,21.08,住,,,1020604,土地1建物1車位0,四層,7,華廈(10層含以下有電梯),住商用,鋼筋混凝土構造,0821018,99.77,3,2,2,有,有,有,9000,90,,0.0,0,,RPTNMLQJOHIFFCD28CC
南區,建物,台南市南區大同路二段406巷18之4號5樓,0.0,住,,,1020429,土地0建物1車位0,五層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土構造,0710226,100.25,3,2,2,有,無,有,10000,100,,0.0,0,,RPWNMLQJOHIFFCD58CC
南區,房地(土地+建物),台南市南區德南路85號,0.0,住,,,1020531,土地1建物1車位0,全,2,透天厝,住家用,鋼筋混凝土構造,0750612,137.84,4,2,4,有,無,無,14000,102,,0.0,0,租賃合約書無填寫土地租賃,RPPOMLQJOHIFFCD97CC
中西區,房地(土地+建物),台南市中西區永福路一段31號5樓,27.23,住,,,1020527,土地1建物1車位0,五層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土構造,0770405,86.4,3,2,2,有,無,有,8000,93,,0.0,0,,RPTNMLQJOHIFFAD08CC
中西區,房地(土地+建物),台南市中西區和緯路四段277巷6號,131.57,住,,,1020601,土地1建物1車位0,全,3,透天厝,住家用,鋼筋混凝土構造,0690908,221.28,6,2,3,有,無,無,14500,66,,0.0,0,,RPUNMLQJOHIFFAD18CC
北區,房地(土地+建物),台南市北區中華北路二段53巷1號,95.71,住,,,1020531,土地1建物1車位0,四層,4,店面(店鋪),見其他登記事項,鋼筋混凝土構造,0890110,216.69,5,2,2,有,無,無,16000,74,,0.0,0,,RPVNMLQJOHIFFAD28CC
北區,建物,台南市北區開元路485巷41弄10號6樓之2,0.0,商,,,1020508,土地0建物1車位0,六層,14,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土構造,0891120,33.1,1,0,1,有,有,有,6500,196,,0.0,0,,RPSPMLQJOHIFFAD18CC
中西區,房地(土地+建物),台南市中西區民族路三段202號,0.0,住,,,1020523,土地1建物1車位0,見其他登記事項,3,店面(店鋪),住家用,加強磚造,0570320,228.9,2,1,1,有,無,無,20000,87,,0.0,0,,RPTPMLQJOHIFFAD28CC
北區,建物,台南市北區北園街8巷28號12樓之7,0.0,商,,,1020510,土地0建物1車位0,十二層,19,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土構造,0961227,114.27000000000001,2,1,1,有,有,有,18000,158,,0.0,0,,RPUPMLQJOHIFFAD38CC
永康區,房地(土地+建物),台南市永康區復興路268號,47.66,商,,,1020701,土地1建物1車位0,全,3,透天厝,住商用,鋼筋混凝土造,0741123,117.45,4,2,3,有,無,無,16000,136,,0.0,0,,RPXNMLRJOHIFFHR08CC
安定區,房地(土地+建物),台南市安定區蘇厝360-3號,547.48,住,鄉村區,乙種建築用地,1020605,土地1建物1車位0,全,5,透天厝,住家用,鋼筋混凝土造,0781206,306.3,6,2,3,有,無,有,27000,88,,0.0,0,,RPVNMLRJOHIFFER57CC
新市區,房地(土地+建物),台南市新巿區復興路62巷9號3樓之21,3512.54,住,,,1020609,土地1建物1車位0,三層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840531,44.04,2,1,1,有,有,有,8000,182,,0.0,0,,RPSNMLKKOHIFFER66CC
新市區,房地(土地+建物),台南市新巿區永就路42之17號,99.0,住,鄉村區,乙種建築用地,1020701,土地1建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,0811231,177.92,4,2,3,有,無,無,12000,67,,0.0,0,,RPTNMLKKOHIFFER76CC
永康區,土地,大灣段3782-1地號,318.0,工,,,1020523,土地1建物0車位0,,,廠辦,,,,0.0,0,0,0,有,無,無,12800,40,,0.0,0,,RPRNMLKKOHIFFHR96DC
永康區,建物,台南市永康區復國一路311號,15.7,其他,,,1020511,土地0建物1車位0,一層,9,店面(店鋪),見其他登記事項,鋼筋混凝土造,0840908,146.57,0,0,0,無,有,無,40000,273,,0.0,0,附帶租二樓一小部分,RPTQMLKKOHIFFHR47DC
東區,建物,台南市東區衛國街112巷42之6號7樓,0.0,住,,,1020510,土地0建物1車位0,七層,7,華廈(10層含以下有電梯),國民住宅,鋼筋混凝土構造,0690522,62.0,2,1,1,有,無,有,8500,137,,0.0,0,1.合約書無填具土地租賃面積.2.由所有權人提供出租資訊,RPROMLKKOHIFFCD67CC
東區,建物,台南市東區衛國街112巷44之6號7樓,0.0,住,,,1020510,土地0建物1車位0,七層,7,華廈(10層含以下有電梯),國民住宅,鋼筋混凝土構造,0690522,77.38,3,2,2,有,無,有,8500,110,,0.0,0,1.合約書無填具土地租賃面積.2.由所有權人提供出租資訊,RPWOMLKKOHIFFCD18CC
東區,建物,台南市東區東安路147號1樓,0.0,住,,,1020513,土地0建物1車位0,一層,4,店面(店鋪),住商用,鋼筋混凝土構造,0750920,51.0,1,0,1,有,無,無,15000,294,,0.0,0,1.合約書無填具土地租賃面積.2.由所有權人提供出租資訊,RPXOMLKKOHIFFCD28CC
中西區,房地(土地+建物),台南市中西區民族路二段59號,274.49,商,,,1020601,土地1建物1車位0,全,5,透天厝,住工用,加強磚造,0540101,1258.2,0,0,0,無,無,無,350000,278,,0.0,0,,RPPNMLLKOHIFFAD27CC
北區,房地(土地+建物),台南市北區文賢路776之1號,209.33,住,,,1020610,土地1建物1車位0,一層,1,店面(店鋪),見其他登記事項,見其他登記事項,0940825,36.6,0,0,0,無,無,無,30000,820,,0.0,0,,RPQPMLLKOHIFFAD57CC
中西區,房地(土地+建物),台南市中西區中正路255號,21.0,其他,,,1020329,土地1建物1車位0,一層,1,店面(店鋪),商業用,鋼筋混凝土構造,0230101,132.23,0,0,0,無,無,有,85000,643,,0.0,0,,RPVPMLLKOHIFFAD08CC
中西區,房地(土地+建物),台南市中西區臨安路一段52號四樓之2,7.66,住,,,1020602,土地1建物1車位0,一層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土構造,0681013,24.83,2,2,1,有,無,有,7500,302,,0.0,0,,RPPNMLMKOHIFFAD37CC
東區,房地(土地+建物),台南市東區東門路二段158巷38號一樓,5.09,住,,,1020601,土地1建物1車位0,一層,9,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,0880401,34.3,3,2,2,有,有,有,14000,408,,0.0,0,,RPPNMLMKOHIFFCD57CC
永康區,建物,台南市永康區中山東路156號10樓之8,0.0,住,,,1020519,土地0建物1車位0,十層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0900110,66.72,3,2,2,有,無,有,12000,180,,0.0,0,1.合約書無填具土地租賃面積.2.由所有權人提供出租資訊,RPXNMLNKOHIFFHR77CC
永康區,建物,台南市永康區中正路256巷3號之54,0.0,住,,,1020605,土地0建物1車位0,十五層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0820824,112.87,3,2,2,有,有,有,12000,106,,0.0,0,1.因合約書無填具土地租賃面積2.由所有權人提供出資料,RPVNMLOKOHIFFHR67CC
永康區,建物,台南市永康區中華路912巷45號6樓之1,0.0,住,,,1020502,土地0建物0車位0,六層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830328,71.57000000000001,3,0,1,有,有,有,10000,140,,0.0,0,1.因合約書無填具土地租賃面積2.由所有權人提供出資料,RPXNMLOKOHIFFHR87CC
永康區,房地(土地+建物),台南市永康區蔦松二街44號,0.0,住,,,1020507,土地1建物0車位0,全,2,透天厝,住商用,加強磚造,0740412,115.07,4,2,2,有,無,無,12000,104,,0.0,0,1.因合約書無填具土地租賃面積2.由所有權人提供出資料3.租賃層次為整棟,RPOOMLOKOHIFFHR07CC
善化區,土地,大成段132地號,98.32,其他,,,1020617,土地1建物0車位0,,,其他,,,,0.0,3,2,1,有,無,有,22000,224,,0.0,0,,RPRPMLOKOHIFFER17CC
歸仁區,房地(土地+建物),台南市歸仁區中正南路二段12號,0.0,住,,,1020429,土地1建物1車位0,全,4,透天厝,住商用,鋼筋混凝土造,0961009,239.71,5,2,4,有,無,無,22222,93,,0.0,0,1.因合約書無填具土地租賃面積2.由所有權人提供出資料3.租賃層次為整棟,RPWNMLOKOHIFFFR57CC
東區,建物,台南市東區文化路６２號,0.0,住,,,1020528,土地0建物0車位0,全,4,透天厝,見其他登記事項,見其他登記事項,0941130,49.57,0,0,0,無,無,無,16000,323,,0.0,0,,RPRNMLOKOHIFFCD97CC
南區,房地(土地+建物),台南市南區健康路二段357號,0.0,住,,,1020522,土地1建物1車位0,全,4,透天厝,住商用,鋼筋混凝土構造,0770530,110.86,0,0,0,有,無,無,28000,253,,0.0,0,,RPOOMLOKOHIFFCD77CC
東區,房地(土地+建物),台南市東區裕豐街42之1號,0.0,住,,,1020527,土地1建物1車位0,一層,2,店面(店鋪),住家用,加強磚造,0571204,72.76,0,0,1,有,無,無,10000,137,,0.0,0,1.因合約書無填具土地租賃面積2.由所有權人提供出資料3.租賃層次為整棟,RPPOMLOKOHIFFCD87CC
南區,建物,台南市南區大同路二段136巷9號11樓之5,0.0,住,,,1020430,土地0建物1車位0,十一層,13,住宅大樓(11層含以上有電梯),國民住宅,鋼筋混凝土構造,0881021,146.11,3,2,2,有,有,有,11500,79,,0.0,0,,RPROMLOKOHIFFCD08CC
南區,建物,台南市南區金華路二段100巷35號4樓之2,0.0,住,,,1020509,土地0建物1車位0,四層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土構造,0800815,77.91,3,1,2,有,有,有,7000,90,,0.0,0,,RPSOMLOKOHIFFCD18CC
中西區,建物,台南市中西區友愛街193號及西門路二段59巷14號,0.0,商,,,1020528,土地0建物2車位0,全,3,透天厝,住商用,鋼筋混凝土構造,0620417,248.4,5,2,4,有,無,無,22000,89,,0.0,0,,RPRNMLOKOHIFFAD77CC
中西區,房地(土地+建物),台南市中西區府前路一段88號七樓之2,11.3,商,,,1020605,土地1建物1車位0,七層,11,辦公商業大樓,商業用,鋼筋混凝土構造,0800416,50.72,3,1,1,有,有,無,20000,394,,0.0,0,,RPVNMLOKOHIFFAD18CC
安平區,建物,台南市安平區建平六街80巷115號5樓之8,0.0,住,,,1020529,土地0建物1車位0,五層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土構造,0800202,61.68,1,1,1,有,有,有,8000,130,,0.0,0,,RPOOMLOKOHIFFAD57CC
安平區,建物,台南市安平區建平八街551號22樓之11,0.0,住,,,1020612,土地0建物0車位0,二十二層,26,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,0870105,142.78,3,2,2,有,有,有,16000,112,,0.0,0,,RPPOMLOKOHIFFAD67CC
安平區,建物,台南市安平區建平八街450巷1號7樓之11,0.0,住,,,1020520,土地0建物0車位0,七層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土構造,0830330,128.5,3,1,2,有,有,無,8500,66,,0.0,0,,RPROMLOKOHIFFAD87CC
安平區,建物,台南市安平區育平五街6號19樓之7,0.0,住,,,1020506,土地0建物0車位0,十九層,22,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,0861021,185.62,4,2,2,有,有,有,25000,135,,0.0,0,,RPSOMLOKOHIFFAD97CC
安平區,建物,台南市安平區建平九街３０號,0.0,住,,,1020524,土地0建物0車位0,見其他登記事項,5,店面(店鋪),住商用,鋼筋混凝土構造,0830811,194.18,0,0,0,無,無,無,32000,165,,0.0,0,,RPWOMLOKOHIFFAD38CC
永康區,土地,崑山段743地號,74.68,其他,,,1020515,土地1建物0車位0,,,店面(店鋪),,,,0.0,0,0,0,有,無,有,62500,837,,0.0,0,,RPWNMLPKOHIFFHR87CC
永康區,建物,台南市永康區永安路165巷30弄9之5號6樓,0.0,住,,,1020519,土地0建物1車位0,六層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0811216,144.47,3,1,2,有,有,有,10000,69,,0.0,0,1.合約書無填具土地租賃面積.2.由所有權人提供出租資訊3.租金以包含平面車位,RPTPMLRKOHIFFHR97CC
永康區,房地(土地+建物),台南市永康區崑山街21巷8號,155.0,住,,,1020606,土地1建物1車位0,全,3,透天厝,住家用,加強磚造,0751009,195.04,4,2,4,有,無,有,23000,118,,0.0,0,,RPWNMLRKOHIFFHR18DC
北區,建物,台南市北區北華街180號4樓之9,0.0,商,,,1020526,土地0建物1車位0,四層,6,套房(1房1廳1衛),住家用,鋼筋混凝土構造,0870617,55.0,1,1,1,有,無,有,5500,100,,0.0,0,,RPOQMLRKOHIFFAD08CC
東區,建物,台南市東區崇善十二街6巷15弄14號,0.0,住,,,1020523,土地0建物1車位0,一層,6,店面(店鋪),住商用,鋼筋混凝土構造,0830330,146.28,3,2,2,有,無,有,10000,68,,0.0,0,,RPQOMLRKOHIFFCD28CC
東區,建物,台南市東區崇德路787號4樓之1,0.0,住,,,1020530,土地0建物1車位0,四層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土構造,0860729,158.32,4,2,2,有,無,有,12000,76,,0.0,0,,RPSOMLRKOHIFFCD48CC
中西區,建物,台南市中西區府前路一段２１３號,0.0,住,,,1020601,土地0建物1車位0,一層,12,店面(店鋪),見其他登記事項,鋼筋混凝土構造,0921106,225.14,2,1,2,有,有,無,60000,267,,0.0,0,,RPUNMLSKOHIFFAD48CC
中西區,建物,台南市中西區府前路一段318號1樓,77.33,其他,,,1020615,土地0建物1車位0,一層,4,店面(店鋪),住商用,鋼筋混凝土構造,0661104,63.83,0,0,0,無,無,無,26000,407,,0.0,0,,RPOPMLSKOHIFFAD08CC
仁德區,房地(土地+建物),台南市仁德區和愛街16號4樓之5,47.2,住,,,1020601,土地1建物1車位0,四層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0990422,102.03,3,1,2,有,有,無,8500,83,,0.0,0,,RPSNMLSKOHIFFFR67DC
仁德區,土地,太子段365地號,253.28,住,,,1020613,土地1建物0車位0,,,其他,,,,0.0,1,0,1,有,無,無,4000,16,,0.0,0,建物未保存登記,RPRNMLSKOHIFFFR47CC
東區,房地(土地+建物),台南市東區崇德路793號,98.11,商,,,1020601,土地1建物1車位0,一層,8,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土構造,0860729,745.42,6,1,4,有,有,無,65000,87,,0.0,0,,RPUNMLSKOHIFFCD78DC
永康區,建物,台南市永康區中正路986號7樓之5,29.9,,,,1020701,土地0建物1車位0,七層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0810409,107.64,3,2,2,有,無,有,13000,121,,0.0,0,,RPRNMLSKOHIFFHR67CC
安南區,房地(土地+建物),台南市安南區海佃路一段320巷28號,86.85,其他,,,1020506,土地1建物1車位0,全,2,透天厝,住家用,加強磚造,0661209,89.78,3,2,2,有,無,有,7200,80,,0.0,0,,RPTNMLTKOHIFFBD58CC
安南區,房地(土地+建物),台南市安南區海佃路一段235號,127.01,其他,,,1020520,土地1建物1車位0,全,3,透天厝,住商用,鋼筋混凝土構造,1010328,148.42,4,2,3,有,無,無,51500,347,,0.0,0,,RPUNMLTKOHIFFBD68CC
中西區,房地(土地+建物),台南市中西區民權路三段336號3樓之2,5.0,住,,,1020618,土地1建物1車位0,一層,7,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,0810130,21.64,3,2,2,有,無,有,6500,300,,0.0,0,,RPQNMLTKOHIFFAD18CC
北區,房地(土地+建物),台南市北區開元路92號5樓之2,0.0,住,,,1020606,土地1建物1車位0,五層,11,套房(1房1廳1衛),住家用,鋼筋混凝土構造,0790605,23.0,1,0,1,有,無,有,5300,230,,0.0,0,,RPVNMLTKOHIFFAD68CC
安平區,房地(土地+建物),台南市安平區民權路四段425號,66.92,其他,,,1020614,土地1建物1車位0,全,4,透天厝,見其他登記事項,鋼筋混凝土構造,0840926,18.02,4,2,4,有,無,有,9000,499,,0.0,0,,RPPPMLTKOHIFFAD28CC
安平區,房地(土地+建物),台南市安平區民權路四段425號,66.92,其他,,,1020614,土地1建物1車位0,全,4,透天厝,見其他登記事項,鋼筋混凝土構造,0840926,113.7,4,2,4,有,無,有,11000,97,,0.0,0,,RPQPMLTKOHIFFAD38CC
東區,房地(土地+建物),台南市東區莊敬路61號,0.0,其他,,,1020606,土地1建物1車位0,全,4,透天厝,住商用,鋼筋混凝土構造,0750612,185.6,5,2,3,有,無,無,20000,108,,0.0,0,,RPUNMLTKOHIFFCD78CC
東區,房地(土地+建物),台南市東區祟明路184號,178.0,其他,,,1020610,土地1建物1車位0,全,5,透天厝,住商用,鋼筋混凝土構造,0770324,240.09,0,0,0,無,無,有,32000,133,,0.0,0,,RPSOMLTKOHIFFCD68CC
中西區,建物,台南市中西區民族路三段36號3樓,35.16,商,,,1020620,土地0建物1車位0,一層,11,辦公商業大樓,住商用,鋼筋混凝土構造,0800321,311.56,1,1,2,有,無,有,27000,87,,0.0,0,,RPUOMLKLOHIFFAD87CC
永康區,房地(土地+建物),台南市永康區中山北路74號2F,57.0,住,,,1020618,土地1建物1車位0,二層,8,華廈(10層含以下有電梯),住商用,鋼筋混凝土造,0841102,96.5,3,2,2,有,有,無,9000,93,,0.0,0,,RPQOMLLLOHIFFHR07CC
安平區,建物,台南市安平區郡平路188號11F-10,7796.0,住,,,1020620,土地0建物1車位0,十一層,17,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,0850907,106.22,4,2,2,有,無,有,13500,127,,0.0,0,,RPQNMLNLOHIFFAD67CC
東區,建物,台南市東區東門路二段43巷7號3F,222.0,住,,,1020615,土地0建物1車位0,全,5,透天厝,住家用,鋼筋混凝土構造,0770406,77.06,3,2,1,有,無,無,6300,82,,0.0,0,,RPPNMLNLOHIFFCD77CC
東區,建物,台南市東區府東街62號,0.0,住,,,1020525,土地0建物1車位0,一層,7,店面(店鋪),商業用,鋼筋混凝土構造,0890605,143.94,0,1,1,有,有,有,22000,153,,0.0,0,,RPUNMLOLOHIFFCD38CC
東區,建物,台南市東區怡東路169號,0.0,住,,,1020610,土地0建物1車位0,全,4,透天厝,住商用,鋼筋混凝土構造,0760813,235.06,5,2,3,有,無,有,15000,64,,0.0,0,,RPVNMLOLOHIFFCD48CC
東區,房地(土地+建物),台南市東區立德11路55巷30號4樓,0.0,住,,,1020622,土地1建物1車位0,四層,5,公寓(5樓含以下無電梯),住商用,加強磚造,0620713,34.78,2,1,1,有,無,有,5000,144,,0.0,0,,RPWNMLOLOHIFFCD58CC
東區,房地(土地+建物)+車位,台南市東區長榮路1段3號8樓之2,0.0,住,,,1020613,土地2建物2車位1,八層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,0991213,105.66,3,1,2,有,無,有,29500,279,坡道平面,21.93,0,,RPTOMLOLOHIFFCD38CC
東區,房地(土地+建物),台南市東區崇德十二路66號3樓之1,20.81,住,,,1020614,土地1建物1車位0,三層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土構造,0800422,72.42,3,2,2,有,無,有,12500,173,,0.0,0,,RPPNMLPLOHIFFCD97CC
中西區,房地(土地+建物),台南市中西區永福路一段31號5樓之2,27.23,住,,,1020619,土地1建物1車位0,五層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土構造,0770405,86.4,3,2,2,有,無,有,8000,93,,0.0,0,,RPRNMLPLOHIFFAD97CC
北區,土地,北元段318地號,245.92,商,,,1020618,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,無,45000,183,,0.0,0,,RPVNMLPLOHIFFAD38CC
東區,房地(土地+建物),台南市東區崇德路793號1~3樓,98.11,商,,,1020601,土地1建物1車位0,一層,8,店面(店鋪),見其他登記事項,鋼筋混凝土構造,0860729,745.42,6,1,4,有,有,無,65000,87,,0.0,0,,RPXNMLRLOHIFFCD09DC
東區,房地(土地+建物),台南市東區崇德18街18號6樓,13.15,住,,,1020605,土地1建物1車位0,六層,6,華廈(10層含以下有電梯),商業用,鋼筋混凝土構造,0820216,77.14,5,0,5,有,有,有,12000,156,,0.0,0,,RPOOMLRLOHIFFCD28DC
東區,房地(土地+建物),台南市東區東寧路201巷3號,75.0,住,,,1020619,土地1建物1車位0,全,3,透天厝,住家用,鋼筋混凝土構造,0750626,173.3,4,2,3,有,無,無,20000,115,,0.0,0,,RPXNMLSLOHIFFCD56DC
安南區,建物,台南市安南區安和路三段121號,0.0,,,,1020701,土地0建物1車位0,全,4,透天厝,見其他登記事項,鋼筋混凝土構造,0780204,63.84,0,1,1,有,無,無,8000,125,,0.0,0,租賃標的為本棟建物之ㄧ樓店面因合約書未填具土地租賃面積,RPSOMLSLOHIFFBD58CC
仁德區,建物,台南市仁德區太子路101巷81號,0.0,住,,,1020604,土地0建物1車位0,全,2,透天厝,住商用,加強磚造,0700101,104.0,3,2,2,有,無,有,6500,63,,0.0,0,1.租賃契約書無填寫土地租賃面積。2.由所有權人提供租屋資訊。3.出租層次1~2樓整棟透天出租,RPSOMLSLOHIFFFR77CC
仁德區,建物,台南市仁德區和愛街22號4樓之5,0.0,住,,,1020604,土地0建物1車位0,四層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0990422,174.15,3,2,2,有,有,有,11000,63,,0.0,0,1.租賃契約書無填寫土地租賃面積。2.由所有權人提供租屋資訊。3.租金包含一平面車位。,RPTOMLSLOHIFFFR87CC
永康區,房地(土地+建物),台南市永康區國光七街2之3號,106.0,住,,,1020626,土地1建物1車位0,全,4,透天厝,見其他登記事項,鋼筋混凝土造,0860524,249.34,4,2,3,有,無,無,22000,88,,0.0,0,租賃整棟,RPROMLSLOHIFFHR97DC
