編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPSNMLKKNHIFFCT98CA,20,182.79,住家用,鋼筋混凝土造,82年6月12日,四層,一層 二層 三層 四層 陽台
RPRNMLPKNHIFFDT86CA,10,84.72,住家用,鋼筋混凝土造,92年9月25日,三層,一層 二層 三層 陽台 屋頂突出物 雨遮
RPRNMLPKNHIFFDT86CA,10,84.72,住家用,鋼筋混凝土造,92年9月25日,三層,一層 二層 三層 陽台 屋頂突出物 雨遮
RPROMLSLNHIFFDT37CA,,271.34,工業用,,101年10月11日,二層,一層 二層 見其他登記事項
RPSNMLOLNHIFFAT66CA,33,97.70,住家用,鋼筋混凝土造,69年7月17日,五層,四層
RPXNMLPJOHIFFAT27DA,19,174.94,住商用,鋼筋混凝土造,83年3月4日,四層,一層 二層 三層 四層 陽台 花台
RPQNMLKKNHIFFAT68DA,13,99.38,集合住宅,鋼筋混凝土造,88年12月4日,十四層,五層 陽台
RPQNMLKKNHIFFAT68DA,13,52.81,走廊、辦公室、管理員室梯間、俱樂部梯間、公共空間、停車空間、防空避難室、屋頂突出物、陽台,鋼筋混凝土造,88年12月4日,十四層,
RPQNMLKMNHIFFAT88DA,,49.20,住商用,鋼筋混凝土加強磚造,,二層,一層 二層 騎樓
RPRNMLOJOHIFFCT76DA,19,84.34,住家用,鋼筋混凝土造,82年12月8日,七層,六層 陽台
RPRNMLOJOHIFFCT76DA,19,45.21,地下室，防空避難室兼停車場，梯間，車道，管理室，機械房，水箱，平台,鋼筋混凝土造,82年12月8日,七層,
RPPNMLOKNHIFFBT09DA,31,97.90,住商用,加強磚造,70年11月25日,二層,一層 二層 騎樓
RPPNMLNJOHIFFDT56DA,18,68.59,住家用,鋼筋混凝土造,84年8月8日,十六層,五層 陽台 花台
RPSOMLKKOHIFFAT98CA,19,152.71,店舖及集合住宅,鋼筋混凝土造,83年4月12日,十一層,一層 二層 三層 陽台
RPSOMLKKOHIFFAT98CA,19,24.09,停車空間，受電室，水箱，避難室,鋼筋混凝土造,83年4月12日,十一層,
RPRPMLOJOHIFFCT86CA,9,147.94,住家用,鋼筋混凝土造,93年8月5日,三層,一層 二層 三層 陽台 屋頂突出物
RPUNMLPJOHIFFAT86CA,15,118.05,住商用,鋼筋混凝土造,87年4月3日,十三層,一層 二層 陽台 夾層
RPUNMLPJOHIFFAT86CA,15,43.11,防空避難兼停車空間，門廳及車道，梯間,鋼筋混凝土造,87年4月3日,十三層,
RPUOMLQKNHIFFAT07CA,39,74.40,住家用,鋼筋混凝土加強磚造,63年9月10日,二層,一層 二層
RPQNMLQJOHIFFET07DA,,190.45,住宅,鋼筋混凝土造,102年1月24日,三層,一層 二層 三層 陽台 屋頂突出物
RPTNMLQJOHIFFET37DA,,190.45,住宅,鋼筋混凝土造,102年1月24日,三層,一層 二層 三層 陽台 屋頂突出物
RPVPMLNKNHIFFAT07DA,13,134.16,住宅、停車空間,鋼筋混凝土造,88年10月29日,四層,一層 二層 三層 四層 陽台
RPXNMLKMNHIFFCT07CA,18,91.86,住家用,鋼筋混凝土造,84年1月19日,十二層,九層 陽台 電梯樓梯間 花台
RPXNMLKMNHIFFCT07CA,18,11.02,防空避難室停車空間樓梯間機械室水箱,鋼筋混凝土造,84年1月19日,十二層,
RPSNMLPKNHIFFDT96CA,19,117.34,國民住宅,鋼筋混凝土造,83年6月25日,五層,二層 陽台
RPVNMLPKNHIFFCT17CA,33,104.80,住商用,鋼筋混凝土造,69年9月15日,二層,一層 二層 騎樓
RPSNMLNLNHIFFCT76CA,,172.13,住家用,鋼筋混凝土構造,101年11月9日,三層,一層 二層 三層 陽台 見其他登記事項
RPSNMLKLNHIFFCT09CA,17,73.38,住家用,鋼筋混凝土造,85年1月9日,八層,五層 陽台 花台
RPQNMLRKNHIFFBT76CA,19,157.29,住家用,鋼筋混凝土造,83年5月10日,三層,一層 二層 三層 陽台 平台 屋頂突出物
RPXNMLOLNHIFFAT17CA,13,47.14,集合住宅,鋼筋混凝土造,88年12月4日,十四層,七層 陽台
RPXNMLOLNHIFFAT17CA,13,14.40,走廊、辦公室、管理員室梯間、俱樂部梯間、公共空間、停車空間、防空避難室、屋頂突出物、陽台,鋼筋混凝土造,88年12月4日,十四層,
RPXNMLQJOHIFFET77DA,,157.47,住宅,鋼筋混凝土造,102年1月24日,三層,一層 二層 三層 陽台 屋頂突出物
RPOOMLQJOHIFFET96DA,,141.09,住宅,鋼筋混凝土造,102年1月24日,三層,一層 二層 三層 陽台 屋頂突出物
RPPNMLRJOHIFFET07DA,,163.55,住宅,鋼筋混凝土造,102年1月24日,三層,一層 二層 三層 陽台 屋頂突出物
RPWNMLQJOHIFFET67DA,,157.47,住宅,鋼筋混凝土造,102年1月24日,三層,一層 二層 三層 陽台 屋頂突出物
